"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"637","SUCCESS","0","6","32768","0","0.0","760","2","209.07013060043317","227.42163060043526","18.35150000000209"
"639","SUCCESS","0","3","32768","0","0.0","1235","2","209.07013060043317","214.55813060043374","5.488000000000568"
"640","SUCCESS","0","4","32768","0","0.0","1172","2","209.07013060043317","213.01813060043355","3.948000000000377"
"641","SUCCESS","0","6","32768","0","0.0","731","2","209.07013060043317","227.09163060043522","18.02150000000205"
"642","SUCCESS","0","6","32768","0","0.0","551","2","209.07013060043317","228.84263060043534","19.772500000002168"
"643","SUCCESS","0","6","32768","0","0.0","897","2","209.07013060043317","226.8716306004352","17.801500000002022"
"644","SUCCESS","0","3","32768","0","0.0","1387","2","209.07013060043317","214.33813060043371","5.268000000000541"
"645","SUCCESS","0","9","32768","0","0.0","1019","2","209.07013060043317","216.42813060043397","7.3580000000008"
"646","SUCCESS","0","3","32768","0","0.0","1489","2","209.07013060043317","214.44813060043373","5.378000000000554"
"647","SUCCESS","0","9","32768","0","0.0","977","2","209.07013060043317","216.31813060043396","7.248000000000786"
"648","SUCCESS","0","6","32768","0","0.0","549","2","209.07013060043317","228.62263060043531","19.55250000000214"
"649","SUCCESS","0","1","32768","0","0.0","957","2","209.07013060043317","296.72338060044336","87.65325000001019"
"652","SUCCESS","0","6","32768","0","0.0","831","2","209.07013060043317","227.42163060043526","18.35150000000209"
"653","SUCCESS","0","0","32768","0","0.0","1736","2","209.07013060043317","219.94163060043434","10.871500000001163"
"654","SUCCESS","0","0","32768","0","0.0","1552","2","209.07013060043317","219.94163060043434","10.871500000001163"
"655","SUCCESS","0","0","32768","0","0.0","1503","2","209.07013060043317","220.27163060043438","11.201500000001204"
"656","SUCCESS","0","4","32768","0","0.0","1207","2","209.07013060043317","213.12813060043356","4.058000000000391"
"659","SUCCESS","0","6","32768","0","0.0","943","2","219.0681306004343","235.7726306004362","16.7045000000019"
"660","SUCCESS","0","6","32768","0","0.0","105","2","219.0681306004343","383.170880600454","164.10275000001968"
"662","SUCCESS","0","0","32768","0","0.0","1197","2","219.0681306004343","228.62263060043531","9.554500000001013"
"663","SUCCESS","0","4","32768","0","0.0","1102","2","219.0681306004343","225.77163060043506","6.7035000000007585"
"664","SUCCESS","0","6","32768","0","0.0","817","2","219.0681306004343","235.99263060043623","16.924500000001927"
"665","SUCCESS","0","4","32768","0","0.0","1317","2","219.0681306004343","225.66163060043505","6.593500000000745"
"666","SUCCESS","0","6","32768","0","0.0","873","2","219.0681306004343","236.6526306004363","17.58450000000201"
"667","SUCCESS","0","3","32768","0","0.0","1225","2","219.0681306004343","221.81163060043457","2.7435000000002674"
"670","SUCCESS","0","4","32768","0","0.0","1359","2","219.0681306004343","225.88163060043507","6.813500000000772"
"671","SUCCESS","0","4","32768","0","0.0","1247","2","219.0681306004343","225.66163060043505","6.593500000000745"
"672","SUCCESS","0","3","32768","0","0.0","1377","2","219.0681306004343","221.70163060043456","2.6335000000002537"
