"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"46","SUCCESS","0","6","32768","0","0.0","1136","2","18.52979795361464","20.607475479327654","2.077677525713014"
"47","SUCCESS","0","7","32768","0","0.0","386","2","18.52979795361464","31.6858308385468","13.15603288493216"
"48","SUCCESS","0","8","32768","0","0.0","733","2","18.52979795361464","27.11454240981069","8.584744456196049"
"49","SUCCESS","0","9","32768","0","0.0","737","2","18.52979795361464","25.55070506717974","7.0209071135651016"
"50","SUCCESS","0","0","32768","0","0.0","980","2","18.52979795361464","23.926867489477214","5.397069535862574"
"52","SUCCESS","0","2","32768","0","0.0","1160","2","18.52979795361464","26.67454240981069","8.144744456196051"
"55","SUCCESS","0","5","32768","0","0.0","1192","2","18.52979795361464","30.145830838546807","11.616032884932167"
"56","SUCCESS","0","6","32768","0","0.0","690","2","18.52979795361464","20.607475479327654","2.077677525713014"
"57","SUCCESS","0","7","32768","0","0.0","1085","2","18.52979795361464","30.255830838546807","11.726032884932167"
"59","SUCCESS","0","9","32768","0","0.0","1108","2","18.52979795361464","25.220705067179743","6.690907113565103"
"60","SUCCESS","0","0","32768","0","0.0","658","2","28.152830838546812","36.96583083854677","8.81299999999996"
"62","SUCCESS","0","2","32768","0","0.0","1806","2","28.152830838546812","38.72583083854676","10.57299999999995"
"63","SUCCESS","0","3","32768","0","0.0","1063","2","28.152830838546812","33.55583083854679","5.402999999999977"
"64","SUCCESS","0","4","32768","0","0.0","984","2","28.152830838546812","36.525830838546774","8.372999999999962"
"65","SUCCESS","0","5","32768","0","0.0","1030","2","28.152830838546812","41.69583083854675","13.542999999999935"
