"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"30","0","SUCCESS","4","32768","2000.0","0","0.0","759","0.14002118105876185","19.880649980385048","2","14.699999999999964","23.012142898248744","8.31214289824878"
"31","0","SUCCESS","4","32768","2000.0","0","0.0","156","0.021685748822883183","14.03532832921468","2","14.699999999999964","24.270038203753703","9.57003820375374"
"32","0","SUCCESS","3","32768","2000.0","0","0.0","81","0.008016450941463471","10.802370178784102","2","14.699999999999964","28.36486963071825","13.664869630718286"
"33","0","SUCCESS","6","32768","4000.0","0","0.0","1252","0.23916566442636786","18.2301394304669","2","14.699999999999964","18.076027828569142","3.3760278285691783"
"35","0","SUCCESS","3","32768","2000.0","0","0.0","447","0.0806556896959179","12.256823609060191","2","14.699999999999964","24.380038203753703","9.680038203753739"
"36","0","SUCCESS","6","32768","4000.0","0","0.0","368","0.06464002470124156","12.584549486808193","2","14.699999999999964","18.18602782856914","3.4860278285691777"
"37","0","SUCCESS","6","32768","4000.0","0","0.0","1280","0.24408327511132635","20.143219422997305","2","14.699999999999964","18.076027828569142","3.3760278285691783"
"39","0","SUCCESS","4","32768","2000.0","0","0.0","608","0.11049837844789062","17.993733508989823","2","14.699999999999964","23.122142898248743","8.42214289824878"
"41","0","SUCCESS","6","32768","4000.0","0","0.0","1179","0.223124237518279","22.086867036863417","2","14.699999999999964","18.076027828569142","3.3760278285691783"
"42","0","SUCCESS","3","32768","2000.0","0","0.0","977","0.18389688028804974","19.13929981280987","2","14.699999999999964","24.160038203753704","9.46003820375374"
"43","0","SUCCESS","3","32768","2000.0","0","0.0","870","0.16382156903992204","15.804379468162942","2","14.699999999999964","24.160038203753704","9.46003820375374"
"44","0","SUCCESS","0","32768","2000.0","0","0.0","1146","0.21668141073073885","21.479239681431526","2","14.699999999999964","22.792142898248745","8.092142898248781"
"45","0","SUCCESS","3","32768","2000.0","0","0.0","889","0.16742871918672717","16.295540637735588","2","14.699999999999964","24.160038203753704","9.46003820375374"
"46","0","SUCCESS","0","32768","2000.0","0","0.0","1136","0.2163209578778555","17.41037006338529","2","14.699999999999964","22.682142898248745","7.982142898248782"
"47","0","SUCCESS","4","32768","2000.0","0","0.0","386","0.07117473974123878","5.548723627370551","2","14.699999999999964","23.012142898248744","8.31214289824878"
"48","0","SUCCESS","4","32768","2000.0","0","0.0","733","0.13547121405111473","18.11575702409206","2","14.699999999999964","23.012142898248744","8.31214289824878"
"49","0","SUCCESS","4","32768","2000.0","0","0.0","737","0.13632147164596384","17.714208633989085","2","14.699999999999964","23.012142898248744","8.31214289824878"
"50","0","SUCCESS","3","32768","2000.0","0","0.0","980","0.1837588542820574","20.81949837315205","2","14.699999999999964","24.160038203753704","9.46003820375374"
"52","0","SUCCESS","0","32768","2000.0","0","0.0","1160","0.22203726088076442","15.168390282979876","2","14.699999999999964","22.682142898248745","7.982142898248782"
"55","0","SUCCESS","6","32768","4000.0","0","0.0","1192","0.22799853510687834","16.138715516816436","2","14.699999999999964","18.076027828569142","3.3760278285691783"
"56","0","SUCCESS","0","32768","2000.0","0","0.0","690","0.12745034133486718","16.47046600857701","2","14.699999999999964","22.902142898248744","8.20214289824878"
"57","0","SUCCESS","3","32768","2000.0","0","0.0","1085","0.2074560680008444","14.013825767104148","2","14.699999999999964","23.940038203753705","9.240038203753741"
"59","0","SUCCESS","0","32768","2000.0","0","0.0","1108","0.21045190744787762","17.93363897120087","2","14.699999999999964","22.682142898248745","7.982142898248782"
"92","0","SUCCESS","0","32768","2000.0","0","0.0","939","0.17667535683110672","17.863562070775462","2","36.79833136237518","43.591831362375146","6.793499999999966"
"94","0","SUCCESS","6","32768","4000.0","0","0.0","1679","0.3200532042287972","29.737022792252795","2","36.79833136237518","40.18183136237516","3.3834999999999837"
"95","0","SUCCESS","4","32768","2000.0","0","0.0","1031","0.1960283079848904","15.521921981292556","2","36.79833136237518","44.91183136237514","8.11349999999996"
"96","0","SUCCESS","3","32768","2000.0","0","0.0","1068","0.20221313388801043","18.4784267286157","2","36.79833136237518","43.701831362375145","6.9034999999999656"
"98","0","SUCCESS","0","32768","2000.0","0","0.0","1435","0.2745660961331212","21.253278591905087","2","36.79833136237518","43.48183136237515","6.683499999999967"
"100","0","SUCCESS","4","32768","2000.0","0","0.0","931","0.17670908698789936","13.915784626821587","2","36.79833136237518","45.13183136237514","8.333499999999958"
"101","0","SUCCESS","0","32768","2000.0","0","0.0","1389","0.2685019169376718","13.475207647665435","2","36.79833136237518","43.48183136237515","6.683499999999967"
"103","0","SUCCESS","9","32768","2000.0","0","0.0","780","0.145738515900758","15.857481224169902","2","36.79833136237518","54.14033136237509","17.341999999999913"
"104","0","SUCCESS","9","32768","2000.0","0","0.0","447","0.08023973668395253","13.156866799040724","2","36.79833136237518","53.700331362375096","16.901999999999916"
"106","0","SUCCESS","6","32768","4000.0","0","0.0","228","0.03641761970118566","13.166175820016766","2","36.79833136237518","40.51183136237516","3.713499999999982"
"108","0","SUCCESS","3","32768","2000.0","0","0.0","1267","0.24300361045014168","16.42040579427468","2","36.79833136237518","43.48183136237515","6.683499999999967"
"109","0","SUCCESS","4","32768","2000.0","0","0.0","966","0.18179060457029778","18.65394470719598","2","36.79833136237518","45.02183136237514","8.223499999999959"
"110","0","SUCCESS","9","32768","2000.0","0","0.0","449","0.07727163989736612","21.643300296797257","2","36.79833136237518","53.810331362375095","17.011999999999915"
"111","0","SUCCESS","9","32768","2000.0","0","0.0","571","0.1040886906325115","15.41894070299213","2","36.79833136237518","52.6118313623751","15.81349999999992"
"112","0","SUCCESS","9","32768","2000.0","0","0.0","567","0.10367845622357556","14.500197405333303","2","36.79833136237518","52.5018313623751","15.70349999999992"
"113","0","SUCCESS","9","32768","2000.0","0","0.0","560","0.10327959727972633","12.151049398910617","2","36.79833136237518","52.2818313623751","15.483499999999921"
"114","0","SUCCESS","6","32768","4000.0","0","0.0","1589","0.30624421133773205","19.257836586675403","2","36.79833136237518","40.18183136237516","3.3834999999999837"
"115","0","SUCCESS","3","32768","2000.0","0","0.0","1042","0.19726827880439923","18.249982937667298","2","36.79833136237518","43.591831362375146","6.793499999999966"
"117","0","SUCCESS","9","32768","2000.0","0","0.0","771","0.1445380271616853","14.200477027156083","2","36.79833136237518","53.920331362375094","17.121999999999915"
"118","0","SUCCESS","4","32768","2000.0","0","0.0","1016","0.19302052466407685","15.717658544240365","2","36.79833136237518","44.80183136237514","8.00349999999996"
"119","0","SUCCESS","6","32768","4000.0","0","0.0","1671","0.3235515524428866","16.747447538571897","2","36.79833136237518","40.18183136237516","3.3834999999999837"
"120","0","SUCCESS","0","32768","2000.0","0","0.0","1442","0.27655098225043984","19.69775546267203","2","36.79833136237518","43.48183136237515","6.683499999999967"
"121","0","SUCCESS","3","32768","2000.0","0","0.0","1216","0.232911927529938","16.160416192830926","2","36.79833136237518","43.591831362375146","6.793499999999966"
"122","0","SUCCESS","9","32768","2000.0","0","0.0","358","0.062145824261407925","14.124650851957682","2","36.79833136237518","55.790331362375085","18.991999999999905"
"124","0","SUCCESS","4","32768","2000.0","0","0.0","820","0.15201422708017298","19.97787157611291","2","36.79833136237518","45.02183136237514","8.223499999999959"
"126","0","SUCCESS","4","32768","2000.0","0","0.0","471","0.08391018893420676","15.81950267573456","2","36.79833136237518","45.24183136237514","8.443499999999958"
"127","0","SUCCESS","9","32768","2000.0","0","0.0","558","0.10242517736104531","13.365194340351094","2","36.79833136237518","52.2818313623751","15.483499999999921"
"128","0","SUCCESS","6","32768","4000.0","0","0.0","89","0.008109093124407746","14.484014688020412","2","36.79833136237518","42.38183136237515","5.583499999999972"
"129","0","SUCCESS","3","32768","2000.0","0","0.0","635","0.11683791086407441","15.595017768532845","2","36.79833136237518","43.701831362375145","6.9034999999999656"
"131","0","SUCCESS","1","32768","1000.0","0","0.0","839","0.15592587990249712","20.010704914376152","2","52.3918313623751","72.923331362375","20.531499999999895"
"132","0","SUCCESS","9","32768","2000.0","0","0.0","611","0.11354389325940334","11.83946697246375","2","52.3918313623751","68.85983136237502","16.46799999999992"
