"id","timestamp","cpu_usage"
"0","0.2","0.0"
"1","0.2","0.0"
"2","0.2","0.0"
"3","0.2","0.0"
"4","0.2","0.0"
"5","0.2","0.0"
"6","0.2","0.0"
"7","0.2","0.0"
"8","0.2","0.0"
"9","0.2","0.0"
"0","1.0999999999999999","0.0"
"1","1.0999999999999999","0.0"
"2","1.0999999999999999","0.0"
"3","1.0999999999999999","0.0"
"4","1.0999999999999999","0.0"
"5","1.0999999999999999","0.0"
"6","1.0999999999999999","0.0"
"7","1.0999999999999999","0.0"
"8","1.0999999999999999","0.0"
"9","1.0999999999999999","0.0"
"0","2.0000000000000004","0.0"
"1","2.0000000000000004","0.0"
"2","2.0000000000000004","0.0"
"3","2.0000000000000004","0.0"
"4","2.0000000000000004","0.0"
"5","2.0000000000000004","0.0"
"6","2.0000000000000004","0.0"
"7","2.0000000000000004","0.0"
"8","2.0000000000000004","0.0"
"9","2.0000000000000004","0.0"
"0","3.0000000000000013","0.0"
"1","3.0000000000000013","0.0"
"2","3.0000000000000013","0.0"
"3","3.0000000000000013","0.0"
"4","3.0000000000000013","0.0"
"5","3.0000000000000013","0.0"
"6","3.0000000000000013","0.0"
"7","3.0000000000000013","0.0"
"8","3.0000000000000013","0.0"
"9","3.0000000000000013","0.0"
"0","4.000000000000002","0.0"
"1","4.000000000000002","0.0"
"2","4.000000000000002","0.0"
"3","4.000000000000002","0.0"
"4","4.000000000000002","0.0"
"5","4.000000000000002","0.0"
"6","4.000000000000002","0.0"
"7","4.000000000000002","0.0"
"8","4.000000000000002","0.0"
"9","4.000000000000002","0.0"
"0","5.099999999999998","0.0"
"1","5.099999999999998","0.0"
"2","5.099999999999998","0.0"
"3","5.099999999999998","0.0"
"4","5.099999999999998","0.0"
"5","5.099999999999998","0.0"
"6","5.099999999999998","0.0"
"7","5.099999999999998","0.0"
"8","5.099999999999998","0.0"
"9","5.099999999999998","0.0"
"0","6.099999999999994","0.0"
"1","6.099999999999994","0.0"
"2","6.099999999999994","0.0"
"3","6.099999999999994","0.0"
"4","6.099999999999994","0.0"
"5","6.099999999999994","0.0"
"6","6.099999999999994","0.0"
"7","6.099999999999994","0.0"
"8","6.099999999999994","0.0"
"9","6.099999999999994","0.0"
"0","7.099999999999991","0.0"
"1","7.099999999999991","0.0"
"2","7.099999999999991","0.0"
"3","7.099999999999991","0.0"
"4","7.099999999999991","0.0"
"5","7.099999999999991","0.0"
"6","7.099999999999991","0.0"
"7","7.099999999999991","0.0"
"8","7.099999999999991","0.0"
"9","7.099999999999991","0.0"
"0","8.099999999999987","0.0"
"1","8.099999999999987","0.0"
"2","8.099999999999987","0.0"
"3","8.099999999999987","0.0"
"4","8.099999999999987","0.0"
"5","8.099999999999987","0.0"
"6","8.099999999999987","0.0"
"7","8.099999999999987","0.0"
"8","8.099999999999987","0.0"
"9","8.099999999999987","0.0"
"0","9.099999999999984","0.0"
"1","9.099999999999984","0.0"
"2","9.099999999999984","0.0"
"3","9.099999999999984","0.0"
"4","9.099999999999984","0.0"
"5","9.099999999999984","0.0"
"6","9.099999999999984","0.0"
"7","9.099999999999984","0.0"
"8","9.099999999999984","0.0"
"9","9.099999999999984","0.0"
"0","10.09999999999998","0.0"
"1","10.09999999999998","0.0"
"2","10.09999999999998","0.0"
"3","10.09999999999998","0.0"
"4","10.09999999999998","0.0"
"5","10.09999999999998","0.0"
"6","10.09999999999998","0.0"
"7","10.09999999999998","0.0"
"8","10.09999999999998","0.0"
"9","10.09999999999998","0.0"
"0","11.099999999999977","0.0"
"1","11.099999999999977","0.0"
"2","11.099999999999977","0.0"
"3","11.099999999999977","0.0"
"4","11.099999999999977","0.0"
"5","11.099999999999977","0.0"
"6","11.099999999999977","0.0"
"7","11.099999999999977","0.0"
"8","11.099999999999977","0.0"
"9","11.099999999999977","0.0"
"0","12.099999999999973","0.0"
"1","12.099999999999973","0.0"
"2","12.099999999999973","0.0"
"3","12.099999999999973","0.0"
"4","12.099999999999973","0.0"
"5","12.099999999999973","0.0"
"6","12.099999999999973","0.0"
"7","12.099999999999973","0.0"
"8","12.099999999999973","0.0"
"9","12.099999999999973","0.0"
"0","13.09999999999997","0.0"
"1","13.09999999999997","0.0"
"2","13.09999999999997","0.0"
"3","13.09999999999997","0.0"
"4","13.09999999999997","0.0"
"5","13.09999999999997","0.0"
"6","13.09999999999997","0.0"
"7","13.09999999999997","0.0"
"8","13.09999999999997","0.0"
"9","13.09999999999997","0.0"
"0","14.099999999999966","0.0"
"1","14.099999999999966","0.0"
"2","14.099999999999966","0.0"
"3","14.099999999999966","0.0"
"4","14.099999999999966","0.0"
"5","14.099999999999966","0.0"
"6","14.099999999999966","0.0"
"7","14.099999999999966","0.0"
"8","14.099999999999966","0.0"
"9","14.099999999999966","0.0"
"0","15.099999999999962","0.0"
"1","15.099999999999962","0.0"
"2","15.099999999999962","0.0"
"3","15.099999999999962","0.0"
"4","15.099999999999962","0.0"
"5","15.099999999999962","0.0"
"6","15.099999999999962","0.0"
"7","15.099999999999962","0.0"
"8","15.099999999999962","0.0"
"9","15.099999999999962","0.0"
"0","16.09999999999996","0.0"
"1","16.09999999999996","0.0"
"2","16.09999999999996","0.0"
"3","16.09999999999996","0.0"
"4","16.09999999999996","0.0"
"5","16.09999999999996","0.0"
"6","16.09999999999996","0.0"
"7","16.09999999999996","0.0"
"8","16.09999999999996","0.0"
"9","16.09999999999996","0.0"
"0","17.099999999999973","0.0"
"1","17.099999999999973","0.0"
"2","17.099999999999973","0.0"
"3","17.099999999999973","0.0"
"4","17.099999999999973","0.0"
"5","17.099999999999973","0.0"
"6","17.099999999999973","0.0"
"7","17.099999999999973","0.0"
"8","17.099999999999973","0.0"
"9","17.099999999999973","0.0"
"0","18.099999999999987","0.0"
"1","18.099999999999987","0.0"
"2","18.099999999999987","0.0"
"3","18.099999999999987","0.0"
"4","18.099999999999987","0.0"
"5","18.099999999999987","0.0"
"6","18.099999999999987","0.0"
"7","18.099999999999987","0.0"
"8","18.099999999999987","0.0"
"9","18.099999999999987","0.0"
"0","19.0","0.0"
"1","19.0","0.0"
"2","19.0","0.0"
"3","19.0","0.0"
"4","19.0","0.0"
"5","19.0","0.0"
"6","19.0","0.0"
"7","19.0","0.0"
"8","19.0","0.0"
"9","19.0","0.0"
"0","20.000000000000014","0.0"
"1","20.000000000000014","0.0"
"2","20.000000000000014","0.0"
"3","20.000000000000014","0.0"
"4","20.000000000000014","0.0"
"5","20.000000000000014","0.0"
"6","20.000000000000014","0.0"
"7","20.000000000000014","0.0"
"8","20.000000000000014","0.0"
"9","20.000000000000014","0.0"
"0","21.00000000000003","0.0"
"1","21.00000000000003","0.0"
"2","21.00000000000003","0.0"
"3","21.00000000000003","0.0"
"4","21.00000000000003","0.0"
"5","21.00000000000003","0.0"
"6","21.00000000000003","0.0"
"7","21.00000000000003","0.0"
"8","21.00000000000003","0.0"
"9","21.00000000000003","0.0"
"0","22.000000000000043","0.0"
"1","22.000000000000043","0.0"
"2","22.000000000000043","0.0"
"3","22.000000000000043","0.0"
"4","22.000000000000043","0.0"
"5","22.000000000000043","0.0"
"6","22.000000000000043","0.0"
"7","22.000000000000043","0.0"
"8","22.000000000000043","0.0"
"9","22.000000000000043","0.0"
"0","23.09100000000004","0.10314999999999999"
"1","23.09100000000004","0.22815"
"2","23.09100000000004","0.27924"
"3","23.09100000000004","0.21674"
"4","23.09100000000004","0.2505"
"5","23.09100000000004","0.2505"
"6","23.09100000000004","0.0"
"7","23.09100000000004","0.23859"
"8","23.09100000000004","0.2505"
"9","23.09100000000004","0.27924"
"0","24.019999999999996","0.04065"
"1","24.019999999999996","0.22815"
"2","24.019999999999996","0.21674"
"3","24.019999999999996","0.15424"
"4","24.019999999999996","0.2505"
"5","24.019999999999996","0.0"
"6","24.019999999999996","0.0"
"7","24.019999999999996","0.17609"
"8","24.019999999999996","0.2505"
"9","24.019999999999996","0.27924"
"0","25.00999999999999","0.0"
"1","25.00999999999999","0.16565"
"2","25.00999999999999","0.21674"
"3","25.00999999999999","0.05109"
"4","25.00999999999999","0.2505"
"5","25.00999999999999","0.0"
"6","25.00999999999999","0.0"
"7","25.00999999999999","0.125"
"8","25.00999999999999","0.2505"
"9","25.00999999999999","0.15424"
"0","26.109999999999985","0.0"
"1","26.109999999999985","0.10314999999999999"
"2","26.109999999999985","0.21674"
"3","26.109999999999985","0.05109"
"4","26.109999999999985","0.2505"
"5","26.109999999999985","0.0"
"6","26.109999999999985","0.0"
"7","26.109999999999985","0.0625"
"8","26.109999999999985","0.2505"
"9","26.109999999999985","0.04065"
"0","27.089999999999996","0.0"
"1","27.089999999999996","0.10314999999999999"
"2","27.089999999999996","0.21674"
"3","27.089999999999996","0.05109"
"4","27.089999999999996","0.2505"
"5","27.089999999999996","0.0"
"6","27.089999999999996","0.0"
"7","27.089999999999996","0.0"
"8","27.089999999999996","0.2505"
"9","27.089999999999996","0.04065"
"0","28.07999999999999","0.0"
"1","28.07999999999999","0.0"
"2","28.07999999999999","0.15424"
"3","28.07999999999999","0.05109"
"4","28.07999999999999","0.2505"
"5","28.07999999999999","0.0"
"6","28.07999999999999","0.0"
"7","28.07999999999999","0.0"
"8","28.07999999999999","0.2505"
"9","28.07999999999999","0.0"
"0","72.10000000000005","0.0"
"1","72.10000000000005","0.0"
"2","72.10000000000005","0.05109"
"3","72.10000000000005","0.05109"
"4","72.10000000000005","0.2505"
"5","72.10000000000005","0.0"
"6","72.10000000000005","0.0"
"7","72.10000000000005","0.0"
"8","72.10000000000005","0.2505"
"9","72.10000000000005","0.0"
"0","122.10000000000005","0.0"
"1","122.10000000000005","0.0"
"2","122.10000000000005","0.05109"
"3","122.10000000000005","0.05109"
"4","122.10000000000005","0.2505"
"5","122.10000000000005","0.0"
"6","122.10000000000005","0.0"
"7","122.10000000000005","0.0"
"8","122.10000000000005","0.2505"
"9","122.10000000000005","0.0"
"0","123.00907202881157","0.36245"
"1","123.00907202881157","0.35622"
"2","123.00907202881157","0.35104"
"3","123.00907202881157","0.35104"
"4","123.00907202881157","0.3755"
"5","123.00907202881157","0.3812"
"6","123.00907202881157","0.38117999999999996"
"7","123.00907202881157","0.38117999999999996"
"8","123.00907202881157","0.3755"
"9","123.00907202881157","0.29995"
"0","124.10907202881157","0.36245"
"1","124.10907202881157","0.35622"
"2","124.10907202881157","0.35104"
"3","124.10907202881157","0.32605"
"4","124.10907202881157","0.313"
"5","124.10907202881157","0.3812"
"6","124.10907202881157","0.38117999999999996"
"7","124.10907202881157","0.38117999999999996"
"8","124.10907202881157","0.3755"
"9","124.10907202881157","0.29995"
"0","125.09907202881156","0.36245"
"1","125.09907202881156","0.35622"
"2","125.09907202881156","0.35104"
"3","125.09907202881156","0.30106"
"4","125.09907202881156","0.2505"
"5","125.09907202881156","0.3812"
"6","125.09907202881156","0.22493"
"7","125.09907202881156","0.38117999999999996"
"8","125.09907202881156","0.3755"
"9","125.09907202881156","0.29995"
"0","126.08907202881156","0.3312"
"1","126.08907202881156","0.35622"
"2","126.08907202881156","0.35104"
"3","126.08907202881156","0.20731"
"4","126.08907202881156","0.2505"
"5","126.08907202881156","0.18124"
"6","126.08907202881156","0.14995999999999998"
"7","126.08907202881156","0.38117999999999996"
"8","126.08907202881156","0.313"
"9","126.08907202881156","0.29995"
"0","127.07907202881155","0.23745"
"1","127.07907202881155","0.35622"
"2","127.07907202881155","0.35104"
"3","127.07907202881155","0.17606"
"4","127.07907202881155","0.2505"
"5","127.07907202881155","0.02499"
"6","127.07907202881155","0.09998"
"7","127.07907202881155","0.38117999999999996"
"8","127.07907202881155","0.2505"
"9","127.07907202881155","0.2062"
"0","128.06907202881155","0.17495"
"1","128.06907202881155","0.29372"
"2","128.06907202881155","0.35104"
"3","128.06907202881155","0.17606"
"4","128.06907202881155","0.2505"
"5","128.06907202881155","0.02499"
"6","128.06907202881155","0.09998"
"7","128.06907202881155","0.38117999999999996"
"8","128.06907202881155","0.2505"
"9","128.06907202881155","0.17495"
"0","129.05907202881167","0.17495"
"1","129.05907202881167","0.29372"
"2","129.05907202881167","0.35104"
"3","129.05907202881167","0.17606"
"4","129.05907202881167","0.2505"
"5","129.05907202881167","0.02499"
"6","129.05907202881167","0.09998"
"7","129.05907202881167","0.38117999999999996"
"8","129.05907202881167","0.2505"
"9","129.05907202881167","0.17495"
"0","130.0490720288118","0.17495"
"1","130.0490720288118","0.29372"
"2","130.0490720288118","0.35104"
"3","130.0490720288118","0.17606"
"4","130.0490720288118","0.2505"
"5","130.0490720288118","0.02499"
"6","130.0490720288118","0.09998"
"7","130.0490720288118","0.38117999999999996"
"8","130.0490720288118","0.2505"
"9","130.0490720288118","0.17495"
"0","131.03907202881192","0.12497"
"1","131.03907202881192","0.16871999999999998"
"2","131.03907202881192","0.35104"
"3","131.03907202881192","0.17606"
"4","131.03907202881192","0.2505"
"5","131.03907202881192","0.02499"
"6","131.03907202881192","0.09998"
"7","131.03907202881192","0.25617999999999996"
"8","131.03907202881192","0.2505"
"9","131.03907202881192","0.17495"
"0","132.02907202881204","0.09998"
"1","132.02907202881204","0.16871999999999998"
"2","132.02907202881204","0.35104"
"3","132.02907202881204","0.17606"
"4","132.02907202881204","0.2505"
"5","132.02907202881204","0.02499"
"6","132.02907202881204","0.09998"
"7","132.02907202881204","0.25617999999999996"
"8","132.02907202881204","0.2505"
"9","132.02907202881204","0.17495"
"0","133.01907202881216","0.09998"
"1","133.01907202881216","0.16871999999999998"
