"timestamp","vmId","cpu_est","ram_est","cpu_real","ram_real","cpu_hard_est","ram_hard_est","numberRunningCloudlets"
"72.379831362375","0","0.9999999999956438","4095.999999988827","0.9974472870050193","24.0","0.49932293779987313","4044.414976625068","6"
"72.379831362375","1","1.0","8012.0","0.7653016298102879","73.0","0.7172154638066787","7974.515293110874","7"
"72.379831362375","2","1.0","4096.0","0.845","0.0","0.8449999999999999","4094.35","6"
"72.379831362375","3","0.9999999999928656","4095.9999999992065","1.0","16.0","0.500300982307897","4051.862781456346","5"
"72.379831362375","4","0.9999999999870172","8011.99999999883","1.0","17.0","0.502304695278207","7971.174205270675","6"
"72.379831362375","5","1.0","12288.0","0.825","0.0","0.8249999999999998","12286.044999999998","7"
"72.379831362375","6","1.0","12288.0","1.0","16.0","1.0","12288.0","0"
"72.379831362375","7","1.0","12288.0","0.855","0.0","0.8549999999999999","12286.47","5"
"72.379831362375","8","1.0","4096.0","0.86","0.0","0.8599999999999999","4094.395","5"
"72.379831362375","9","0.9999999997500578","8011.9999999238635","0.5700065912301343","160.0","0.08123956311013902","7882.537442611533","19"
"81.27833136237496","0","0.9999999999913965","4095.9999999833694","0.4985404630121266","93.0","0.49854046301212673","4047.796822020638","7"
"81.27833136237496","1","1.0","8012.0","0.895","0.0","0.8649945944225153","8003.271677140141","5"
"81.27833136237496","2","1.0","4096.0","0.8","0.0","0.7999999999999998","4093.9649999999997","7"
"81.27833136237496","3","0.9999999999856373","4095.9999999947463","0.9892778961630996","15.0","0.5216060988348362","4039.9440214528186","6"
"81.27833136237496","4","0.9999999999738064","8011.999999996458","0.960796520060646","22.0","0.645361034051006","7968.121411788359","6"
"81.27833136237496","5","1.0","12288.0","0.775","0.0","0.7749999999999998","12285.734999999999","8"
"81.27833136237496","6","0.9362469951688365","12260.016756659967","0.9973303991252442","25.0","0.5011092218702733","12228.901468938866","7"
"81.27833136237496","7","1.0","12288.0","0.835","0.0","0.8349999999999999","12286.0","6"
"81.27833136237496","8","1.0","4096.0","0.8200000000000001","0.0","0.8199999999999998","4094.025","6"
"81.27833136237496","9","0.9999999998481367","8011.999999951496","0.5600065912301343","160.0","0.5600065912301343","7928.796036062486","14"
"90.16533136237491","0","0.9999999999941276","4095.9999999847837","0.993307122341894","34.0","0.5074303351490801","4052.2815648690107","6"
"90.16533136237491","1","1.0","8012.0","0.39814084309565756","111.0","0.39814084309565734","7954.221352222694","11"
"90.16533136237491","2","1.0","4096.0","0.6346248746254155","78.0","0.6346248746254154","4052.674662029328","13"
"90.16533136237491","3","0.9999999999885832","4095.9999999953634","1.0","10.0","0.5028067091502809","4052.1376337126885","5"
"90.16533136237491","4","0.9999999999981518","8011.999999999854","1.0","22.0","0.5022555051117463","7972.429119694008","4"
"90.16533136237491","5","1.0","12288.0","0.725","0.0","0.7249999999999998","12284.88","10"
"90.16533136237491","6","0.9448174555516775","12271.800677968116","0.9991036106939757","8.0","0.5379367997711058","12248.317126328235","5"
"90.16533136237491","7","1.0","12288.0","0.78","0.0","0.7799999999999998","12285.3","8"
"90.16533136237491","8","1.0","4096.0","0.7849999999999999","0.0","0.7849999999999998","4093.905","7"
"90.16533136237491","9","0.9999999997457053","8011.999999924427","0.2806024329098957","189.0","0.07263427289858058","7889.793285839729","19"
"97.19633136237488","0","0.9999999999846162","4095.9999999810607","0.49353055207660135","131.0","0.4935305520766014","4028.5808815861974","8"
"97.19633136237488","1","1.0","8012.0","0.36814084309565753","111.0","0.3681408430956573","7953.986352222694","12"
"97.19633136237488","2","0.9999999999999997","4096.0","0.5946248746254155","78.0","0.5946248746254154","4052.459662029328","14"
"97.19633136237488","3","0.9999999999861561","4095.9999999987235","0.5214762498311107","85.0","0.5214762498311107","4051.339237724616","6"
"97.19633136237488","4","0.999999999944169","8011.999999991378","0.513782851718788","129.0","0.5137828517187879","7944.932210411474","9"
"97.19633136237488","5","1.0","12288.0","0.6799999999999999","0.0","0.6799999999999997","12284.384999999998","11"
"97.19633136237488","6","0.9368337922606758","12269.71522875423","0.9991036106939757","8.0","0.5268566450801295","12244.77837230204","6"
"97.19633136237488","7","1.0","12288.0","0.735","0.0","0.7349999999999998","12285.039999999999","9"
"97.19633136237488","8","1.0","4096.0","0.755","0.0","0.7549999999999998","4093.635","8"
"97.19633136237488","9","0.999999999787831","8011.99999993418","0.35915063057039254","159.0","0.2546104885213546","7908.468469447168","17"
"107.08233136237483","0","0.999999999972895","4095.99999997331","0.4981270574600516","100.0","0.0","3994.766643310125","12"
"107.08233136237483","1","1.0","8012.0","0.36814084309565753","111.0","0.3681408430956573","7953.986352222694","12"
"107.08233136237483","2","0.9999999999999991","4096.0","0.5646248746254156","78.0","0.5646248746254153","4052.044662029328","15"
"107.08233136237483","3","0.9999999999904874","4095.9999999969004","1.0","13.0","0.5135740221008012","4054.5315131064326","5"
"107.08233136237483","4","0.9999999998786997","8011.999999982317","0.2534722230779868","181.0","0.021225011874653324","7897.110891835099","15"
"107.08233136237483","5","1.0","12288.0","0.65","0.0","0.6499999999999997","12284.149999999998","12"
"107.08233136237483","6","0.9991250411448201","12283.954751692934","0.9991036106939757","8.0","0.9991036106939757","12283.855671039617","1"
"107.08233136237483","7","1.0","12288.0","0.7150000000000001","0.0","0.7149999999999997","12284.695","10"
"107.08233136237483","8","1.0","4096.0","0.74","0.0","0.7399999999999998","4093.485","9"
"107.08233136237483","9","0.9999999996761727","8011.999999908788","0.2945841674379198","222.0","0.0","7880.099043072945","21"
"118.05483136237477","0","0.9999999999723366","4095.9999999706743","0.4962151300566836","145.0","0.4219818998360436","4014.50092721383","10"
"118.05483136237477","1","1.0","8012.0","0.45761453466617985","92.0","0.3681408430956573","7953.986352222694","12"
"118.05483136237477","2","0.9999999999999988","4096.0","0.5346248746254155","78.0","0.5346248746254153","4051.649662029328","16"
"118.05483136237477","3","0.999999999984916","4095.999999997082","1.0","12.0","0.5056148567034741","4046.9877362031743","6"
"118.05483136237477","4","0.9999999999101674","8011.999999986432","0.09545236139744262","213.0","0.008648201531986366","7901.951566048591","14"
"118.05483136237477","5","1.0","12288.0","0.635","0.0","0.6349999999999997","12283.849999999999","13"
"118.05483136237477","6","0.9989715164616232","12277.737077113337","0.9989483945102552","20.0","0.9989483945102552","12277.509672724582","2"
"118.05483136237477","7","1.0","12288.0","0.6799999999999999","0.0","0.6799999999999997","12284.255","11"
"118.05483136237477","8","1.0","4096.0","0.705","0.0","0.7049999999999997","4093.185","10"
"118.05483136237477","9","0.999999999475916","8011.999999849699","0.16936819764366584","293.0","0.16936819764366576","7860.103963583812","23"
"129.16333136237486","0","0.9999999999759277","4095.9999999710462","0.5141955247388639","124.0","0.3559977471075237","4012.1317589419123","10"
"129.16333136237486","1","1.0","8012.0","0.85","0.0","0.8145959928381447","8003.366613259541","7"
"129.16333136237486","2","0.9999999999999986","4096.0","0.4896248746254155","78.0","0.4896248746254153","4051.4546620293277","17"
"129.16333136237486","3","0.9999999999937469","4095.9999999994625","1.0","34.0","0.5179235232943276","4054.911736585674","5"
"129.16333136237486","4","0.9999999999081446","8011.999999986853","0.20017666661678546","176.0","0.04430641694392898","7905.070447821458","14"
"129.16333136237486","5","0.9999999999999997","12288.0","0.585","0.0","0.5849999999999996","12283.484999999999","14"
"129.16333136237486","6","0.9947623162247491","12271.428630247729","0.9989483945102552","20.0","0.994639194537954","12271.066416552201","3"
"129.16333136237486","7","1.0","12288.0","0.645","0.0","0.6449999999999997","12283.9","12"
"129.16333136237486","8","1.0","4096.0","0.6799999999999999","0.0","0.6799999999999997","4092.995","11"
"129.16333136237486","9","0.9999999989669852","8011.99999972824","0.0","387.0","0.0","7811.322420168844","29"
"134.97683136237552","0","0.9999999999860997","4095.9999999763622","0.4903574694526298","136.0","0.5141955247388641","4032.1241256086114","8"
"134.97683136237552","1","1.0","8012.0","0.8","0.0","0.8499999999999999","8010.430000000001","6"
"134.97683136237552","2","0.9999999999999986","4096.0","0.45962487462541557","78.0","0.4896248746254153","4051.4546620293277","17"
"134.97683136237552","3","1.0","4096.0","0.507911085292585","112.0","1.0","4096.0","0"
"134.97683136237552","4","0.9999999999300638","8011.9999999897445","0.0718023475163283","199.0","0.2001766666167853","7921.770306943177","12"
"134.97683136237552","5","0.9999999999999997","12288.0","0.55","0.0","0.5849999999999996","12283.484999999999","14"
"134.97683136237552","6","0.9989715109839632","12277.737023223626","0.9989483945102552","20.0","0.9989483945102552","12277.509672724582","2"
"134.97683136237552","7","1.0","12288.0","0.615","0.0","0.6449999999999997","12283.9","12"
"134.97683136237552","8","1.0","4096.0","0.64","0.0","0.6799999999999997","4092.995","11"
"134.97683136237552","9","0.999999998966896","8011.9999997282175","0.0","401.0","0.0","7811.322420168844","29"
"148.06683136237714","0","0.9999999999763014","4095.9999999692536","0.9883630862136294","46.0","0.4903574694526298","4026.152308489524","9"
"148.06683136237714","1","1.0","8012.0","0.8","0.0","0.7999999999999998","8010.020000000001","7"
"148.06683136237714","2","0.9999999999999979","4096.0","0.45962487462541557","78.0","0.4596248746254153","4050.984662029328","19"
"148.06683136237714","3","0.9999999999972919","4095.9999999966935","1.0","13.0","0.9944823263188826","4089.2625727579425","1"
"148.06683136237714","4","0.9999999999830944","8011.999999998111","1.0","17.0","0.5576800944678716","7963.396570873767","6"
"148.06683136237714","5","0.9999999999999988","12288.0","0.55","0.0","0.5499999999999996","12282.974999999999","16"
"148.06683136237714","6","0.9989715068196571","12277.736982254815","0.9989483945102552","20.0","0.9989483945102552","12277.509672724582","2"
"148.06683136237714","7","1.0","12288.0","0.615","0.0","0.6149999999999997","12283.755","13"
"148.06683136237714","8","1.0","4096.0","0.64","0.0","0.6399999999999997","4092.79","12"
"148.06683136237714","9","0.999999999055316","8011.999999749008","0.1973617536812976","304.0","0.0","7816.019758425965","28"
"162.1313313623788","0","0.9999999999859439","4095.9999999763577","0.9883630862136294","46.0","0.49276630321104775","4033.3429263179955","8"
"162.1313313623788","1","1.0","8012.0","0.77","0.0","0.7699999999999998","8009.680000000001","8"
"162.1313313623788","2","0.9999999999999978","4096.0","0.41962487462541553","78.0","0.4196248746254153","4050.799662029328","20"
"162.1313313623788","3","0.9999999999831156","4095.9999999929614","1.0","14.0","0.5011154192094132","4044.457721832556","6"
"162.1313313623788","4","1.0","8012.0","1.0","33.0","1.0","8012.0","0"
"162.1313313623788","5","0.9999999999999987","12288.0","0.505","0.0","0.5049999999999996","12282.554999999998","17"
"162.1313313623788","6","0.9989715023025026","12277.736937814656","0.9989483945102552","20.0","0.9989483945102552","12277.509672724582","2"
"162.1313313623788","7","0.9999999999999992","12288.0","0.595","0.0","0.5949999999999996","12283.289999999999","14"
"162.1313313623788","8","0.9999999999999996","4096.0","0.62","0.0","0.6199999999999997","4092.035","14"
"162.1313313623788","9","0.9999999988781392","8011.999999710338","0.0","391.0","0.0","7798.873873602062","30"
"174.98133136238033","0","0.9999999999681543","4095.9999999665083","0.495283118753054","143.0","0.495283118753054","4021.7240590100946","10"
"174.98133136238033","1","1.0","8012.0","0.755","0.0","0.7549999999999998","8009.200000000002","9"
"174.98133136238033","2","0.9999999999999978","4096.0","0.41962487462541553","78.0","0.4196248746254153","4050.799662029328","20"
"174.98133136238033","3","0.9999999999856494","4095.999999998702","1.0","27.0","0.5269143630701556","4053.2067873540477","6"
"174.98133136238033","4","0.9999999999613581","8011.999999995753","1.0","14.0","0.51958808178937","7960.411892935899","8"
"174.98133136238033","5","0.9999999999999987","12288.0","0.505","0.0","0.5049999999999996","12282.554999999998","17"
"174.98133136238033","6","0.9966363098146028","12271.653059281052","0.9989483945102552","20.0","0.9965630720138046","12271.308226377529","3"
"174.98133136238033","7","0.9999999999999986","12288.0","0.5800000000000001","0.0","0.5799999999999996","12283.07","15"
"174.98133136238033","8","0.9999999999999991","4096.0","0.585","0.0","0.5849999999999996","4091.7749999999996","15"
"174.98133136238033","9","0.9999999981717739","8011.999999568667","0.0","416.0","0.0","7787.350266020272","34"
"187.95483136238187","0","0.9999999999656192","4095.9999999661322","0.49565922474510826","130.0","0.48348246688044094","4021.9603388169835","10"
"187.95483136238187","1","1.0","8012.0","0.735","0.0","0.7349999999999998","8008.795000000002","10"
"187.95483136238187","2","0.9999999999999978","4096.0","0.41962487462541553","78.0","0.4196248746254153","4050.799662029328","20"
"187.95483136238187","3","0.9999999999860814","4095.999999998214","1.0","16.0","0.5009391589776736","4045.6476560081637","6"
"187.95483136238187","4","0.9999999999617678","8011.99999999468","1.0","11.0","0.5076962235742071","7945.309677333372","8"
"187.95483136238187","5","0.9999999999999987","12288.0","0.505","0.0","0.5049999999999996","12282.554999999998","17"
"187.95483136238187","6","0.9989714939755946","12277.736855893823","0.9989483945102552","20.0","0.9989483945102552","12277.509672724582","2"
"187.95483136238187","7","0.9999999999999986","12288.0","0.5800000000000001","0.0","0.5799999999999996","12283.07","15"
"187.95483136238187","8","0.9999999999999987","4096.0","0.57","0.0","0.5699999999999996","4091.4449999999997","16"
"187.95483136238187","9","0.9999999980628932","8011.999999508034","0.0","372.0","0.0","7799.337057608177","34"
"195.09583136238268","0","0.9999999999685674","4095.9999999660267","0.489370689984707","118.0","0.09993202626339551","4000.77938298532","12"
"195.09583136238268","1","1.0","8012.0","0.69","0.0","0.6899999999999997","8008.550000000002","11"
"195.09583136238268","2","0.9999999999999977","4096.0","0.4046248746254155","78.0","0.4046248746254153","4050.584662029328","21"
"195.09583136238268","3","0.9999999999932525","4095.9999999994106","1.0","14.0","0.515706758451649","4057.04915409201","5"
"195.09583136238268","4","0.9999999999598457","8011.9999999943575","0.5222358196757853","118.0","0.5222358196757854","7950.837471317343","8"
"195.09583136238268","5","0.9999999999999982","12288.0","0.495","0.0","0.49499999999999955","12282.194999999998","18"
"195.09583136238268","6","0.936938690034863","12265.527960037869","0.9989483945102552","20.0","0.502871257776254","12241.004956001629","7"
"195.09583136238268","7","0.9999999999999984","12288.0","0.56","0.0","0.5599999999999996","12282.86","16"
"195.09583136238268","8","0.9999999999999982","4096.0","0.55","0.0","0.5499999999999996","4091.1349999999998","17"
"195.09583136238268","9","0.9999999975809971","8011.999999397868","0.0","434.0","0.0","7785.1354216098025","36"
"203.99633136238376","0","0.9999999999776737","4095.999999967059","0.48933108350696763","114.0","0.0","4000.183017231826","12"
"203.99633136238376","1","1.0","8012.0","0.66","0.0","0.6599999999999997","8008.415000000002","12"
"203.99633136238376","2","0.9999999999999976","4096.0","0.3846248746254155","78.0","0.3846248746254153","4050.2296620293278","22"
"203.99633136238376","3","0.9999999999844322","4095.999999997005","0.9807402907032274","11.0","0.5113888735669186","4052.4236110810507","6"
"203.99633136238376","4","0.9999999997609165","8011.99999996089","0.06525904313775033","260.0","0.06525904313775044","7876.674104230869","18"
"203.99633136238376","5","0.9999999999999979","12288.0","0.45499999999999996","0.0","0.45499999999999957","12281.754999999997","19"
"203.99633136238376","6","0.956357416722841","12266.161724724258","0.9982207837828151","35.0","0.5353641599886161","12233.573041979887","6"
"203.99633136238376","7","0.9999999999999984","12288.0","0.515","0.0","0.5149999999999996","12282.75","17"
"203.99633136238376","8","0.9999999999999981","4096.0","0.5","0.0","0.4999999999999996","4090.66","18"
"203.99633136238376","9","0.9999999975390054","8011.999999402111","0.0","420.0","0.0","7792.256874547656","36"
"214.98133136238508","0","0.9999999999773282","4095.9999999670135","0.5086785652309579","123.0","0.009646562524296215","3997.404004332609","12"
"214.98133136238508","1","1.0","8012.0","0.645","0.0","0.6449999999999997","8008.035000000002","13"
"214.98133136238508","2","0.9999999999999974","4096.0","0.3396248746254156","78.0","0.3396248746254153","4049.814662029328","23"
"214.98133136238508","3","0.9999999999935486","4095.9999999994498","1.0","32.0","0.5073691317278972","4053.889527035711","5"
"214.98133136238508","4","0.999999999658166","8011.999999947454","0.031167424806544664","240.0","0.0","7865.5398110118695","21"
"214.98133136238508","5","0.9999999999999979","12288.0","0.45499999999999996","0.0","0.45499999999999957","12281.754999999997","19"
"214.98133136238508","6","0.9362520009096402","12252.066890187438","0.9964641794728217","52.0","0.5201902409065248","12225.595829096701","9"
"214.98133136238508","7","0.9999999999999984","12288.0","0.515","0.0","0.5149999999999996","12282.75","17"
"214.98133136238508","8","0.9999999999999979","4096.0","0.44999999999999996","0.0","0.4499999999999996","4090.21","19"
"214.98133136238508","9","0.9999999961761843","8011.999999077415","0.0","451.0","0.0","7760.1323001703495","40"
"223.99533136238614","0","0.9999999999766072","4095.999999966929","0.48959666569603966","110.0","0.009912144713368265","3999.8737794486215","12"
"223.99533136238614","1","0.9999999999999989","8012.0","0.5168523528683766","22.0","0.5168523528683764","7996.577660534955","15"
"223.99533136238614","2","0.9999999999999972","4096.0","0.29962487462541554","78.0","0.29962487462541526","4049.3896620293276","25"
"223.99533136238614","3","0.9999999999949588","4095.9999999951983","0.9957776331325527","12.0","0.5033541907099317","4053.4158802232364","5"
"223.99533136238614","4","0.9999999996292593","8011.99999994356","0.0","330.0","0.0","7841.021166293529","23"
"223.99533136238614","5","0.9999999999999978","12288.0","0.42500000000000004","0.0","0.4249999999999996","12281.614999999998","20"
"223.99533136238614","6","0.9473086541703949","12251.311055383605","0.9907480045693424","66.0","0.5297657705387067","12223.12067828575","9"
"223.99533136238614","7","0.999999999999998","12288.0","0.48","0.0","0.47999999999999954","12282.285","18"
"223.99533136238614","8","0.9999999999999977","4096.0","0.41999999999999993","1.0","0.4199999999999996","4089.48","21"
"223.99533136238614","9","0.9999999945553045","8011.999998709844","0.0","479.0","0.0","7729.654036356164","44"
"232.89883136238717","0","0.999999999967379","4095.9999999634374","0.4889668306533075","128.0","0.0","3996.1820261552452","13"
"232.89883136238717","1","0.9999999999999987","8012.0","0.4918523528683767","22.0","0.49185235286837636","7996.087660534955","16"
"232.89883136238717","2","0.9999999999999971","4096.0","0.2546248746254155","78.0","0.2546248746254153","4049.1946620293274","26"
"232.89883136238717","3","0.9999999999521823","4095.9999999859947","0.4980478373937207","128.0","0.49804783739372077","4029.382861720905","9"
"232.89883136238717","4","0.9999999989048238","8011.99999970511","0.0","418.0","0.0","7788.110995499069","31"
"232.89883136238717","5","0.9999999999999977","12288.0","0.395","0.0","0.3949999999999996","12281.374999999998","21"
"232.89883136238717","6","0.8630094118930927","12250.661289876009","0.9964641794728217","52.0","0.5258229959603915","12227.804395555995","9"
"232.89883136238717","7","0.9999999999999979","12288.0","0.44999999999999996","0.0","0.4499999999999995","12282.1","19"
"232.89883136238717","8","0.9999999999999976","4096.0","0.37","1.0","0.3699999999999996","4089.375","22"
"232.89883136238717","9","0.999999996272295","8011.999999091978","0.0","479.0","0.0","7762.842057358333","40"
"243.99833136238846","0","0.9999999999678773","4095.9999999634597","0.4883815936356498","125.0","0.0","3988.5767727092953","13"
"243.99833136238846","1","0.9999999999999979","8012.0","0.38635727356044036","75.0","0.3863572735604401","7968.469930960813","20"
"243.99833136238846","2","0.999999999999997","4096.0","0.21962487462541558","78.0","0.21962487462541527","4048.8346620293273","27"
"243.99833136238846","3","0.9999999999247192","4095.9999999708652","0.5072705665757657","102.0","0.10607428688165192","3984.909473210894","13"
"243.99833136238846","4","0.9999999990385677","8011.999999733512","0.0","339.0","0.0","7790.356354954045","31"
"243.99833136238846","5","0.9999999999999976","12288.0","0.36","0.0","0.35999999999999954","12281.014999999998","22"
"243.99833136238846","6","0.927852954891444","12254.51010011406","0.9964641794728217","52.0","0.5649953900424662","12231.39050810279","8"
"243.99833136238846","7","0.9999999999999977","12288.0","0.4","0.0","0.39999999999999947","12281.230000000001","21"
"243.99833136238846","8","0.9999999999999973","4096.0","0.32499999999999996","1.0","0.3249999999999996","4088.52","24"
"243.99833136238846","9","0.9999999919166936","8011.999998136871","0.0","600.0","0.0","7701.341121457864","48"
"250.92533136238924","0","0.999999999972112","4095.999999965732","0.49074203895945534","125.0","0.0","3990.6204150465524","12"
"250.92533136238924","1","0.9999999999999978","8012.0","0.37135727356044035","75.0","0.37135727356044007","7968.169930960813","21"
"250.92533136238924","2","0.999999999999995","4096.0","0.19462487462541556","78.0","0.19462487462541528","4047.9796620293273","29"
"250.92533136238924","3","0.9999999999698506","4095.999999980438","0.49053300763222707","105.0","0.007821383563630956","4001.8601694313365","11"
"250.92533136238924","4","0.9999999988148933","8011.999999663119","0.0","467.0","0.0","7771.259755723525","33"
"250.92533136238924","5","0.9999999999999974","12288.0","0.345","0.0","0.34499999999999953","12280.614999999998","23"
"250.92533136238924","6","0.9274144864481005","12248.587577317912","0.9924511605507433","66.0","0.5368019259762434","12224.970542042336","9"
"250.92533136238924","7","0.9999999999999976","12288.0","0.38","0.0","0.37999999999999945","12280.880000000001","22"
"250.92533136238924","8","0.9999999999999972","4096.0","0.29999999999999993","1.0","0.2999999999999996","4088.12","25"
"250.92533136238924","9","0.9999999864327862","8011.999996877422","0.0","676.0","0.0","7662.011817974135","53"
"258.93683136239014","0","0.9999999999427421","4095.999999949391","0.0","215.0","0.0","3984.201208075269","14"
"258.93683136239014","1","0.9999999999999977","8012.0","0.35135727356044033","75.0","0.35135727356044005","7967.694930960813","22"
"258.93683136239014","2","0.9999999999999946","4096.0","0.1446248746254155","78.0","0.1446248746254153","4047.6646620293272","30"
"258.93683136239014","3","0.9999999999227682","4095.999999965384","0.355311140474612","170.0","0.0","3982.4122378625075","14"
"258.93683136239014","4","0.9999999977157705","8011.999999318666","0.0","516.0","0.0","7731.702238106557","38"
"258.93683136239014","5","0.9999999999999973","12288.0","0.30499999999999994","0.0","0.30499999999999955","12280.334999999997","24"
"258.93683136239014","6","0.9396631731339165","12250.042014261358","0.9924511605507433","66.0","0.5335600522996082","12223.790551152411","9"
"258.93683136239014","7","0.9999999999999974","12288.0","0.33499999999999996","0.0","0.33499999999999946","12280.675000000001","23"
"258.93683136239014","8","0.9999999999999971","4096.0","0.255","1.0","0.2549999999999996","4087.815","26"
"258.93683136239014","9","0.9999999849080462","8011.999996608507","0.0","676.0","0.0","7661.726817974135","54"
"265.9603313623909","0","0.9999999998846779","4095.9999999176844","0.0","224.0","0.0","3939.025738394479","19"
"265.9603313623909","1","0.9999999999999974","8012.0","0.2913572735604404","75.0","0.29135727356044006","7967.139930960813","24"
"265.9603313623909","2","0.9999999999999933","4096.0","0.10462487462541548","78.0","0.10462487462541528","4047.2696620293273","31"
