"CloudletID","Priority","Status","vmID","vmSize","cloudletSize","waitingTimeSeconds","cloudletLength","cloudletCPUCores","StartTime","finishTime","exeTime"
"28","SUCCESS","0","0","32768","0","0.0","1347","2","12.199999999999973","17.49263448580969","5.292634485809716"
"30","SUCCESS","0","4","32768","0","0.0","759","2","19.361380771411266","24.519751446068874","5.158370674657608"
"31","SUCCESS","0","0","32768","0","0.0","156","2","19.361380771411266","28.05089166148697","8.689510890075702"
"32","SUCCESS","0","0","32768","0","0.0","81","2","19.361380771411266","44.8843587038397","25.522977932428436"
"33","SUCCESS","0","6","32768","0","0.0","1252","2","19.361380771411266","22.024256575091588","2.662875803680322"
"35","SUCCESS","0","6","32768","0","0.0","447","2","19.361380771411266","22.134256575091587","2.7728758036803214"
"36","SUCCESS","0","1","32768","0","0.0","368","2","19.361380771411266","39.05435870383973","19.692977932428466"
"37","SUCCESS","0","6","32768","0","0.0","1280","2","19.361380771411266","22.024256575091588","2.662875803680322"
"39","SUCCESS","0","3","32768","0","0.0","608","2","19.361380771411266","23.49728361106999","4.135902839658723"
"41","SUCCESS","0","0","32768","0","0.0","1179","2","19.361380771411266","26.113646092526377","6.752265321115111"
"42","SUCCESS","0","9","32768","0","0.0","977","2","19.361380771411266","26.443646092526375","7.082265321115109"
"43","SUCCESS","0","1","32768","0","0.0","870","2","19.361380771411266","36.96435870383974","17.602977932428477"
"44","SUCCESS","0","3","32768","0","0.0","1146","2","19.361380771411266","23.49728361106999","4.135902839658723"
"45","SUCCESS","0","9","32768","0","0.0","889","2","19.361380771411266","26.443646092526375","7.082265321115109"
"46","SUCCESS","0","4","32768","0","0.0","1136","2","19.361380771411266","24.409751446068874","5.048370674657608"
"47","SUCCESS","0","0","32768","0","0.0","386","2","19.361380771411266","26.333646092526376","6.97226532111511"
"48","SUCCESS","0","1","32768","0","0.0","733","2","19.361380771411266","38.614358703839734","19.252977932428468"
"49","SUCCESS","0","1","32768","0","0.0","737","2","19.361380771411266","38.724358703839734","19.362977932428468"
"50","SUCCESS","0","9","32768","0","0.0","980","2","19.361380771411266","26.443646092526375","7.082265321115109"
"52","SUCCESS","0","3","32768","0","0.0","1160","2","19.361380771411266","23.38728361106999","4.025902839658723"
"55","SUCCESS","0","0","32768","0","0.0","1192","2","19.361380771411266","26.003646092526377","6.6422653211151115"
"56","SUCCESS","0","1","32768","0","0.0","690","2","19.361380771411266","37.95435870383974","18.59297793242847"
"57","SUCCESS","0","9","32768","0","0.0","1085","2","19.361380771411266","26.333646092526376","6.97226532111511"
"59","SUCCESS","0","4","32768","0","0.0","1108","2","19.361380771411266","24.409751446068874","5.048370674657608"
"60","SUCCESS","0","9","32768","0","0.0","658","2","28.311858703839782","43.67435870383971","15.362499999999926"
"62","SUCCESS","0","6","32768","0","0.0","1806","2","28.311858703839782","31.574358703839767","3.262499999999985"
"63","SUCCESS","0","0","32768","0","0.0","1063","2","28.311858703839782","35.20435870383975","6.89249999999997"
"64","SUCCESS","0","4","32768","0","0.0","984","2","28.311858703839782","35.09435870383975","6.78249999999997"
"65","SUCCESS","0","3","32768","0","0.0","1030","2","28.311858703839782","33.77435870383976","5.462499999999977"
"66","SUCCESS","0","9","32768","0","0.0","305","2","28.311858703839782","47.30435870383969","18.992499999999907"
"67","SUCCESS","0","0","32768","0","0.0","1086","2","28.311858703839782","34.98435870383975","6.672499999999971"
"69","SUCCESS","0","9","32768","0","0.0","201","2","28.311858703839782","48.84435870383968","20.5324999999999"
"70","SUCCESS","0","9","32768","0","0.0","556","2","28.311858703839782","41.58435870383972","13.272499999999937"
"71","SUCCESS","0","0","32768","0","0.0","678","2","28.311858703839782","35.09435870383975","6.78249999999997"
"72","SUCCESS","0","9","32768","0","0.0","384","2","28.311858703839782","44.114358703839706","15.802499999999924"
"73","SUCCESS","0","9","32768","0","0.0","326","2","28.311858703839782","47.30435870383969","18.992499999999907"
"74","SUCCESS","0","9","32768","0","0.0","118","2","28.311858703839782","58.501358703839635","30.189499999999853"
"76","SUCCESS","0","6","32768","0","0.0","249","2","28.311858703839782","31.904358703839765","3.5924999999999834"
"77","SUCCESS","0","4","32768","0","0.0","577","2","28.311858703839782","35.31435870383975","7.002499999999969"
"79","SUCCESS","0","9","32768","0","0.0","533","2","28.311858703839782","44.224358703839705","15.912499999999923"
"80","SUCCESS","0","6","32768","0","0.0","1730","2","28.311858703839782","31.684358703839766","3.3724999999999845"
"82","SUCCESS","0","3","32768","0","0.0","1039","2","28.311858703839782","33.77435870383976","5.462499999999977"
"83","SUCCESS","0","4","32768","0","0.0","805","2","28.311858703839782","35.20435870383975","6.89249999999997"
"84","SUCCESS","0","4","32768","0","0.0","941","2","28.311858703839782","35.20435870383975","6.89249999999997"
"86","SUCCESS","0","3","32768","0","0.0","1042","2","28.311858703839782","33.77435870383976","5.462499999999977"
"87","SUCCESS","0","6","32768","0","0.0","1397","2","28.311858703839782","31.684358703839766","3.3724999999999845"
"88","SUCCESS","0","4","32768","0","0.0","673","2","28.311858703839782","35.42435870383975","7.112499999999969"
"89","SUCCESS","0","3","32768","0","0.0","834","2","28.311858703839782","33.77435870383976","5.462499999999977"
"90","SUCCESS","0","9","32768","0","0.0","319","2","28.311858703839782","46.97435870383969","18.66249999999991"
"91","SUCCESS","0","0","32768","0","0.0","1113","2","28.311858703839782","35.09435870383975","6.78249999999997"
"92","SUCCESS","0","9","32768","0","0.0","939","2","39.16435870383973","52.23135870383967","13.066999999999936"
"94","SUCCESS","0","6","32768","0","0.0","1679","2","39.16435870383973","42.464358703839714","3.299999999999983"
"95","SUCCESS","0","4","32768","0","0.0","1031","2","39.16435870383973","44.6643587038397","5.499999999999972"
"96","SUCCESS","0","3","32768","0","0.0","1068","2","39.16435870383973","45.984358703839696","6.819999999999965"
"98","SUCCESS","0","0","32768","0","0.0","1435","2","39.16435870383973","44.444358703839704","5.279999999999973"
"100","SUCCESS","0","9","32768","0","0.0","931","2","39.16435870383973","52.12135870383967","12.956999999999937"
"101","SUCCESS","0","3","32768","0","0.0","1389","2","39.16435870383973","45.8743587038397","6.709999999999965"
"102","SUCCESS","0","3","32768","0","0.0","170","2","39.16435870383973","46.97435870383969","7.80999999999996"
"103","SUCCESS","0","9","32768","0","0.0","780","2","39.16435870383973","52.01135870383967","12.846999999999937"
"104","SUCCESS","0","1","32768","0","0.0","447","2","39.16435870383973","78.49260870383955","39.32824999999982"
"106","SUCCESS","0","6","32768","0","0.0","228","2","39.16435870383973","42.79435870383971","3.6299999999999812"
"108","SUCCESS","0","3","32768","0","0.0","1267","2","39.16435870383973","45.8743587038397","6.709999999999965"
"109","SUCCESS","0","9","32768","0","0.0","966","2","39.16435870383973","52.12135870383967","12.956999999999937"
"110","SUCCESS","0","4","32768","0","0.0","449","2","39.16435870383973","44.9943587038397","5.82999999999997"
"111","SUCCESS","0","0","32768","0","0.0","571","2","39.16435870383973","44.7743587038397","5.609999999999971"
"112","SUCCESS","0","1","32768","0","0.0","567","2","39.16435870383973","79.24685870383955","40.08249999999982"
"113","SUCCESS","0","1","32768","0","0.0","560","2","39.16435870383973","78.49260870383955","39.32824999999982"
"114","SUCCESS","0","6","32768","0","0.0","1589","2","39.16435870383973","42.464358703839714","3.299999999999983"
"115","SUCCESS","0","4","32768","0","0.0","1042","2","39.16435870383973","44.6643587038397","5.499999999999972"
"117","SUCCESS","0","1","32768","0","0.0","771","2","39.16435870383973","66.7388587038396","27.574499999999865"
"118","SUCCESS","0","4","32768","0","0.0","1016","2","39.16435870383973","44.5543587038397","5.389999999999972"
"119","SUCCESS","0","6","32768","0","0.0","1671","2","39.16435870383973","42.464358703839714","3.299999999999983"
"120","SUCCESS","0","0","32768","0","0.0","1442","2","39.16435870383973","44.5543587038397","5.389999999999972"
"121","SUCCESS","0","3","32768","0","0.0","1216","2","39.16435870383973","45.8743587038397","6.709999999999965"
"122","SUCCESS","0","4","32768","0","0.0","358","2","49.06435870383968","55.09135870383965","6.026999999999973"
"124","SUCCESS","0","1","32768","0","0.0","820","2","49.06435870383968","93.41085870383948","44.3464999999998"
"127","SUCCESS","0","2","32768","0","0.0","558","2","49.06435870383968","90.8838587038395","41.81949999999981"
"128","SUCCESS","0","6","32768","0","0.0","89","2","49.06435870383968","54.541358703839656","5.476999999999975"
"129","SUCCESS","0","1","32768","0","0.0","635","2","49.06435870383968","98.90435870383945","49.83999999999977"
"131","SUCCESS","0","9","32768","0","0.0","839","2","49.06435870383968","56.19135870383965","7.126999999999967"
"132","SUCCESS","0","1","32768","0","0.0","611","2","49.06435870383968","96.59435870383946","47.52999999999978"
"137","SUCCESS","0","0","32768","0","0.0","1568","2","49.06435870383968","53.001358703839664","3.9369999999999834"
"138","SUCCESS","0","4","32768","0","0.0","1206","2","49.06435870383968","54.431358703839656","5.366999999999976"
"139","SUCCESS","0","1","32768","0","0.0","883","2","49.06435870383968","87.80385870383951","38.73949999999983"
"140","SUCCESS","0","6","32768","0","0.0","1679","2","49.06435870383968","52.34135870383967","3.276999999999987"
"141","SUCCESS","0","0","32768","0","0.0","1444","2","49.06435870383968","53.11135870383966","4.046999999999983"
"142","SUCCESS","0","0","32768","0","0.0","651","2","49.06435870383968","53.22135870383966","4.156999999999982"
"144","SUCCESS","0","6","32768","0","0.0","1748","2","49.06435870383968","52.34135870383967","3.276999999999987"
"145","SUCCESS","0","1","32768","0","0.0","350","2","49.06435870383968","184.06985870384582","135.00550000000615"
"147","SUCCESS","0","4","32768","0","0.0","1085","2","49.06435870383968","54.541358703839656","5.476999999999975"
"148","SUCCESS","0","9","32768","0","0.0","997","2","49.06435870383968","56.19135870383965","7.126999999999967"
"149","SUCCESS","0","1","32768","0","0.0","857","2","49.06435870383968","94.94435870383947","45.87999999999979"
"150","SUCCESS","0","6","32768","0","0.0","1704","2","49.06435870383968","52.45135870383967","3.3869999999999862"
"151","SUCCESS","0","3","32768","0","0.0","1252","2","49.06435870383968","51.79135870383967","2.7269999999999897"
"152","SUCCESS","0","3","32768","0","0.0","1427","2","49.06435870383968","51.79135870383967","2.7269999999999897"
"153","SUCCESS","0","9","32768","0","0.0","985","2","49.06435870383968","56.08135870383965","7.0169999999999675"
"154","SUCCESS","0","4","32768","0","0.0","1081","2","49.06435870383968","54.541358703839656","5.476999999999975"
"155","SUCCESS","0","4","32768","0","0.0","927","2","59.16135870383963","64.53885870383961","5.377499999999976"
"156","SUCCESS","0","3","32768","0","0.0","928","2","59.16135870383963","68.49885870383959","9.337499999999956"
"158","SUCCESS","0","6","32768","0","0.0","1817","2","59.16135870383963","62.44885870383962","3.287499999999987"
"159","SUCCESS","0","9","32768","0","0.0","539","2","59.16135870383963","69.04885870383958","9.887499999999953"
"160","SUCCESS","0","0","32768","0","0.0","1180","2","59.16135870383963","65.9688587038396","6.807499999999969"
"161","SUCCESS","0","6","32768","0","0.0","1560","2","59.16135870383963","62.55885870383962","3.3974999999999866"
"163","SUCCESS","0","0","32768","0","0.0","152","2","59.16135870383963","66.6288587038396","7.467499999999966"
"164","SUCCESS","0","3","32768","0","0.0","211","2","59.16135870383963","70.14185870383959","10.980499999999957"
"165","SUCCESS","0","3","32768","0","0.0","994","2","59.16135870383963","68.93885870383959","9.777499999999954"
"166","SUCCESS","0","9","32768","0","0.0","733","2","59.16135870383963","69.15885870383958","9.997499999999953"
"167","SUCCESS","0","6","32768","0","0.0","1504","2","59.16135870383963","62.55885870383962","3.3974999999999866"
"170","SUCCESS","0","3","32768","0","0.0","1057","2","59.16135870383963","68.82885870383959","9.667499999999954"
"171","SUCCESS","0","4","32768","0","0.0","886","2","59.16135870383963","64.64885870383961","5.487499999999976"
"172","SUCCESS","0","4","32768","0","0.0","870","2","59.16135870383963","64.53885870383961","5.377499999999976"
"173","SUCCESS","0","9","32768","0","0.0","440","2","59.16135870383963","70.58185870383959","11.420499999999954"
"175","SUCCESS","0","6","32768","0","0.0","285","2","59.16135870383963","62.77885870383962","3.6174999999999855"
"176","SUCCESS","0","0","32768","0","0.0","1236","2","59.16135870383963","65.9688587038396","6.807499999999969"
"177","SUCCESS","0","9","32768","0","0.0","368","2","59.16135870383963","71.13185870383958","11.970499999999952"
"178","SUCCESS","0","9","32768","0","0.0","672","2","59.16135870383963","69.48885870383958","10.32749999999995"
"179","SUCCESS","0","3","32768","0","0.0","1075","2","59.16135870383963","68.93885870383959","9.777499999999954"
"180","SUCCESS","0","9","32768","0","0.0","689","2","59.16135870383963","68.71885870383959","9.557499999999955"
"181","SUCCESS","0","4","32768","0","0.0","814","2","59.16135870383963","64.64885870383961","5.487499999999976"
"182","SUCCESS","0","0","32768","0","0.0","1262","2","59.16135870383963","65.8588587038396","6.69749999999997"
"184","SUCCESS","0","3","32768","0","0.0","101","2","59.16135870383963","77.73185870383955","18.570499999999917"
"185","SUCCESS","0","9","32768","0","0.0","641","2","59.16135870383963","69.15885870383958","9.997499999999953"
"186","SUCCESS","0","3","32768","0","0.0","964","2","59.16135870383963","68.82885870383959","9.667499999999954"
"187","SUCCESS","0","0","32768","0","0.0","1415","2","59.16135870383963","65.9688587038396","6.807499999999969"
"189","SUCCESS","0","3","32768","0","0.0","89","2","69.15885870383958","77.40185870383955","8.242999999999967"
"190","SUCCESS","0","0","32768","0","0.0","1324","2","69.15885870383958","71.90185870383958","2.742999999999995"
"191","SUCCESS","0","4","32768","0","0.0","1526","2","69.15885870383958","73.22185870383957","4.062999999999988"
"194","SUCCESS","0","3","32768","0","0.0","1533","2","69.15885870383958","74.65185870383957","5.492999999999981"
"195","SUCCESS","0","4","32768","0","0.0","1279","2","69.15885870383958","73.22185870383957","4.062999999999988"
"196","SUCCESS","0","1","32768","0","0.0","839","2","69.15885870383958","119.34385870383936","50.184999999999775"
"197","SUCCESS","0","1","32768","0","0.0","463","2","69.15885870383958","161.32335870384316","92.16450000000357"
"198","SUCCESS","0","9","32768","0","0.0","1198","2","69.15885870383958","73.99185870383957","4.832999999999984"
"199","SUCCESS","0","9","32768","0","0.0","1169","2","69.15885870383958","73.99185870383957","4.832999999999984"
"200","SUCCESS","0","1","32768","0","0.0","908","2","69.15885870383958","119.01385870383936","49.85499999999978"
"202","SUCCESS","0","0","32768","0","0.0","1555","2","69.15885870383958","71.79185870383958","2.6329999999999956"
"206","SUCCESS","0","4","32768","0","0.0","883","2","69.15885870383958","73.22185870383957","4.062999999999988"
"209","SUCCESS","0","6","32768","0","0.0","191","2","69.15885870383958","75.53185870383956","6.372999999999976"
"212","SUCCESS","0","3","32768","0","0.0","1297","2","69.15885870383958","74.76185870383956","5.60299999999998"
"213","SUCCESS","0","6","32768","0","0.0","183","2","69.15885870383958","75.53185870383956","6.372999999999976"
"214","SUCCESS","0","6","32768","0","0.0","1568","2","69.15885870383958","74.43185870383957","5.272999999999982"
"216","SUCCESS","0","6","32768","0","0.0","1639","2","69.15885870383958","74.54185870383957","5.382999999999981"
"217","SUCCESS","0","9","32768","0","0.0","1171","2","69.15885870383958","73.99185870383957","4.832999999999984"
"218","SUCCESS","0","6","32768","0","0.0","1661","2","69.15885870383958","74.43185870383957","5.272999999999982"
"222","SUCCESS","0","4","32768","0","0.0","1061","2","78.06185870383955","82.10685870383953","4.0449999999999875"
"223","SUCCESS","0","1","32768","0","0.0","745","2","78.06185870383955","140.1088587038406","62.04700000000106"
"225","SUCCESS","0","3","32768","0","0.0","1235","2","78.06185870383955","83.31685870383953","5.254999999999981"
"228","SUCCESS","0","3","32768","0","0.0","157","2","78.06185870383955","85.07685870383952","7.014999999999972"
"231","SUCCESS","0","1","32768","0","0.0","753","2","78.06185870383955","140.98885870384072","62.92700000000117"
"232","SUCCESS","0","9","32768","0","0.0","824","2","78.06185870383955","83.42685870383953","5.364999999999981"
"233","SUCCESS","0","3","32768","0","0.0","1251","2","78.06185870383955","83.42685870383953","5.364999999999981"
"235","SUCCESS","0","0","32768","0","0.0","1473","2","78.06185870383955","83.42685870383953","5.364999999999981"
"236","SUCCESS","0","9","32768","0","0.0","955","2","78.06185870383955","83.64685870383953","5.5849999999999795"
"237","SUCCESS","0","9","32768","0","0.0","839","2","78.06185870383955","83.53685870383953","5.47499999999998"
"240","SUCCESS","0","0","32768","0","0.0","1737","2","78.06185870383955","83.42685870383953","5.364999999999981"
"242","SUCCESS","0","4","32768","0","0.0","1190","2","78.06185870383955","82.10685870383953","4.0449999999999875"
"243","SUCCESS","0","6","32768","0","0.0","843","2","78.06185870383955","82.10685870383953","4.0449999999999875"
"245","SUCCESS","0","3","32768","0","0.0","1217","2","78.06185870383955","83.42685870383953","5.364999999999981"
"246","SUCCESS","0","9","32768","0","0.0","1027","2","78.06185870383955","83.53685870383953","5.47499999999998"
"247","SUCCESS","0","0","32768","0","0.0","1737","2","78.06185870383955","83.31685870383953","5.254999999999981"
"248","SUCCESS","0","4","32768","0","0.0","1172","2","78.06185870383955","82.10685870383953","4.0449999999999875"
"250","SUCCESS","0","6","32768","0","0.0","1994","2","78.06185870383955","81.99685870383954","3.934999999999988"
"251","SUCCESS","0","0","32768","0","0.0","208","2","78.06185870383955","84.41685870383952","6.354999999999976"
"252","SUCCESS","0","4","32768","0","0.0","952","2","86.06685870383951","90.1138587038395","4.046999999999983"
"253","SUCCESS","0","3","32768","0","0.0","1494","2","86.06685870383951","90.0038587038395","3.9369999999999834"
"254","SUCCESS","0","6","32768","0","0.0","1682","2","86.06685870383951","90.7738587038395","4.706999999999979"
"257","SUCCESS","0","0","32768","0","0.0","1289","2","86.06685870383951","88.7938587038395","2.7269999999999897"
"259","SUCCESS","0","0","32768","0","0.0","1578","2","86.06685870383951","88.7938587038395","2.7269999999999897"
"260","SUCCESS","0","4","32768","0","0.0","1280","2","86.06685870383951","90.0038587038395","3.9369999999999834"
"261","SUCCESS","0","3","32768","0","0.0","1483","2","86.06685870383951","90.1138587038395","4.046999999999983"
"263","SUCCESS","0","6","32768","0","0.0","1602","2","86.06685870383951","90.6638587038395","4.59699999999998"
"265","SUCCESS","0","9","32768","0","0.0","304","2","86.06685870383951","92.20385870383949","6.136999999999972"
"266","SUCCESS","0","4","32768","0","0.0","1424","2","86.06685870383951","90.0038587038395","3.9369999999999834"
"268","SUCCESS","0","1","32768","0","0.0","814","2","86.06685870383951","148.68885870384167","62.62200000000216"
"270","SUCCESS","0","9","32768","0","0.0","1138","2","86.06685870383951","91.54385870383949","5.476999999999975"
"271","SUCCESS","0","9","32768","0","0.0","862","2","86.06685870383951","91.65385870383949","5.586999999999975"
"276","SUCCESS","0","1","32768","0","0.0","838","2","86.06685870383951","150.4488587038419","64.38200000000238"
"277","SUCCESS","0","6","32768","0","0.0","647","2","86.06685870383951","91.10385870383949","5.036999999999978"
"279","SUCCESS","0","9","32768","0","0.0","1263","2","86.06685870383951","91.43385870383949","5.366999999999976"
"281","SUCCESS","0","3","32768","0","0.0","577","2","86.06685870383951","90.2238587038395","4.156999999999982"
"283","SUCCESS","0","0","32768","0","0.0","1429","2","93.08385870383948","97.03435870383946","3.950499999999977"
"284","SUCCESS","0","9","32768","0","0.0","816","2","93.08385870383948","100.00435870383944","6.9204999999999615"
"286","SUCCESS","0","6","32768","0","0.0","1832","2","93.08385870383948","97.69435870383946","4.610499999999973"
"287","SUCCESS","0","9","32768","0","0.0","905","2","93.08385870383948","100.11435870383944","7.030499999999961"
"288","SUCCESS","0","3","32768","0","0.0","1131","2","93.08385870383948","98.57435870383945","5.490499999999969"
"294","SUCCESS","0","9","32768","0","0.0","214","2","93.08385870383948","101.43435870383944","8.350499999999954"
"295","SUCCESS","0","9","32768","0","0.0","846","2","93.08385870383948","100.11435870383944","7.030499999999961"
"296","SUCCESS","0","3","32768","0","0.0","1115","2","93.08385870383948","98.46435870383945","5.380499999999969"
"297","SUCCESS","0","4","32768","0","0.0","968","2","93.08385870383948","98.46435870383945","5.380499999999969"
"298","SUCCESS","0","1","32768","0","0.0","587","2","93.08385870383948","157.5833587038427","64.49950000000321"
"300","SUCCESS","0","6","32768","0","0.0","1485","2","93.08385870383948","97.80435870383945","4.720499999999973"
"301","SUCCESS","0","3","32768","0","0.0","439","2","93.08385870383948","98.90435870383945","5.820499999999967"
"303","SUCCESS","0","3","32768","0","0.0","992","2","93.08385870383948","98.57435870383945","5.490499999999969"
"304","SUCCESS","0","4","32768","0","0.0","790","2","93.08385870383948","98.57435870383945","5.490499999999969"
"305","SUCCESS","0","0","32768","0","0.0","1417","2","93.08385870383948","97.03435870383946","3.950499999999977"
"306","SUCCESS","0","4","32768","0","0.0","906","2","93.08385870383948","98.35435870383945","5.27049999999997"
"309","SUCCESS","0","1","32768","0","0.0","714","2","93.08385870383948","166.0388587038437","72.9550000000042"
"310","SUCCESS","0","9","32768","0","0.0","861","2","93.08385870383948","99.89435870383944","6.810499999999962"
"313","SUCCESS","0","4","32768","0","0.0","958","2","93.08385870383948","98.57435870383945","5.490499999999969"
"314","SUCCESS","0","0","32768","0","0.0","1001","2","93.08385870383948","97.14435870383946","4.060499999999976"
"315","SUCCESS","0","0","32768","0","0.0","1330","2","102.09435870383943","106.14535870383942","4.050999999999988"
"316","SUCCESS","0","3","32768","0","0.0","1328","2","102.09435870383943","106.14535870383942","4.050999999999988"
"317","SUCCESS","0","6","32768","0","0.0","1937","2","102.09435870383943","108.01535870383941","5.920999999999978"
"319","SUCCESS","0","1","32768","0","0.0","971","2","102.09435870383943","156.0433587038425","53.94900000000307"
"321","SUCCESS","0","1","32768","0","0.0","608","2","102.09435870383943","168.89885870384404","66.80450000000461"
"322","SUCCESS","0","0","32768","0","0.0","632","2","102.09435870383943","106.36535870383942","4.270999999999987"
"323","SUCCESS","0","3","32768","0","0.0","1300","2","102.09435870383943","106.14535870383942","4.050999999999988"
"324","SUCCESS","0","4","32768","0","0.0","1295","2","102.09435870383943","106.14535870383942","4.050999999999988"
"325","SUCCESS","0","0","32768","0","0.0","1473","2","102.09435870383943","106.14535870383942","4.050999999999988"
"326","SUCCESS","0","6","32768","0","0.0","1590","2","102.09435870383943","108.12535870383941","6.0309999999999775"
"327","SUCCESS","0","9","32768","0","0.0","520","2","102.09435870383943","107.68535870383941","5.59099999999998"
"328","SUCCESS","0","7","32768","0","0.0","820","2","102.09435870383943","192.52035870384677","90.42600000000733"
"330","SUCCESS","0","6","32768","0","0.0","94","2","102.09435870383943","163.1933587038434","61.099000000003954"
"331","SUCCESS","0","5","32768","0","0.0","950","2","102.09435870383943","206.48285870384848","104.38850000000905"
"333","SUCCESS","0","7","32768","0","0.0","929","2","102.09435870383943","204.1728587038482","102.07850000000876"
"334","SUCCESS","0","9","32768","0","0.0","1076","2","102.09435870383943","107.57535870383941","5.48099999999998"
"335","SUCCESS","0","9","32768","0","0.0","1045","2","102.09435870383943","107.57535870383941","5.48099999999998"
"337","SUCCESS","0","9","32768","0","0.0","1070","2","102.09435870383943","107.46535870383941","5.370999999999981"
"338","SUCCESS","0","3","32768","0","0.0","994","2","102.09435870383943","106.14535870383942","4.050999999999988"
"339","SUCCESS","0","4","32768","0","0.0","1110","2","102.09435870383943","106.25535870383942","4.160999999999987"
"340","SUCCESS","0","4","32768","0","0.0","1140","2","102.09435870383943","106.14535870383942","4.050999999999988"
"345","SUCCESS","0","0","32768","0","0.0","1550","2","111.0953587038394","115.16385870383938","4.068499999999986"
"348","SUCCESS","0","4","32768","0","0.0","735","2","111.0953587038394","116.59385870383937","5.498499999999979"
"349","SUCCESS","0","9","32768","0","0.0","798","2","111.0953587038394","117.91385870383937","6.818499999999972"
"352","SUCCESS","0","1","32768","0","0.0","625","2","111.0953587038394","179.56885870384536","68.47350000000597"
"353","SUCCESS","0","9","32768","0","0.0","594","2","111.0953587038394","118.13385870383937","7.038499999999971"
"354","SUCCESS","0","0","32768","0","0.0","582","2","111.0953587038394","115.27385870383938","4.1784999999999854"
"355","SUCCESS","0","4","32768","0","0.0","942","2","111.0953587038394","116.59385870383937","5.498499999999979"
"357","SUCCESS","0","3","32768","0","0.0","1270","2","111.0953587038394","115.16385870383938","4.068499999999986"
"358","SUCCESS","0","6","32768","0","0.0","1837","2","111.0953587038394","117.14385870383937","6.048499999999976"
"360","SUCCESS","0","0","32768","0","0.0","1592","2","111.0953587038394","115.05385870383938","3.9584999999999866"
"362","SUCCESS","0","6","32768","0","0.0","1714","2","111.0953587038394","117.03385870383937","5.938499999999976"
"365","SUCCESS","0","9","32768","0","0.0","691","2","111.0953587038394","118.02385870383937","6.928499999999971"
"366","SUCCESS","0","9","32768","0","0.0","720","2","111.0953587038394","118.13385870383937","7.038499999999971"
"367","SUCCESS","0","3","32768","0","0.0","1240","2","111.0953587038394","115.16385870383938","4.068499999999986"
"368","SUCCESS","0","3","32768","0","0.0","1067","2","111.0953587038394","115.16385870383938","4.068499999999986"
"370","SUCCESS","0","4","32768","0","0.0","1057","2","111.0953587038394","116.48385870383937","5.388499999999979"
"371","SUCCESS","0","9","32768","0","0.0","877","2","111.0953587038394","118.02385870383937","6.928499999999971"
"374","SUCCESS","0","1","32768","0","0.0","625","2","111.0953587038394","179.56885870384536","68.47350000000597"
"375","SUCCESS","0","4","32768","0","0.0","962","2","111.0953587038394","116.48385870383937","5.388499999999979"
"379","SUCCESS","0","4","32768","0","0.0","1014","2","122.09385870383935","130.11535870383958","8.02150000000023"
