"num_cloudlets","solve_time"
"101","2.0"
"102","2.0"
"101","2.0"
"99","2.0"
"94","2.0"
"66","2.0"
"96","2.0"
"102","2.0"
"101","2.0"
"103","2.0"
"35","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
"0","2.0"
