"timestamp","vmId","cpu_est","ram_est","cpu_real","ram_real"
"12.199999999999973","0","1.0","4096.0","1.0","0.0"
"12.199999999999973","1","1.0","8012.0","1.0","0.0"
"12.199999999999973","2","1.0","4096.0","1.0","0.0"
"12.199999999999973","3","1.0","4096.0","1.0","0.0"
"12.199999999999973","4","1.0","8012.0","1.0","0.0"
"12.199999999999973","5","1.0","12288.0","1.0","0.0"
"12.199999999999973","6","1.0","12288.0","1.0","0.0"
"12.199999999999973","7","1.0","12288.0","1.0","0.0"
"12.199999999999973","8","1.0","4096.0","1.0","0.0"
"12.199999999999973","9","1.0","8012.0","1.0","0.0"
"19.361380771411266","0","1.0","4096.0","1.0","18.0"
"19.361380771411266","1","0.94","8011.24","0.97","0.0"
"19.361380771411266","2","0.9299999999999999","4095.27","0.965","0.0"
"19.361380771411266","3","1.0","4096.0","1.0","64.0"
"19.361380771411266","4","1.0","8012.0","0.8378133597452365","86.0"
"19.361380771411266","5","0.91","12287.61","0.955","0.0"
"19.361380771411266","6","0.1716382909421262","12209.931930999279","1.0","21.0"
"19.361380771411266","7","0.92","12287.76","0.96","0.0"
"19.361380771411266","8","0.95","4095.34","0.975","0.0"
"19.361380771411266","9","1.0","8012.0","0.9071534843432738","73.0"
"27.146187743672485","0","1.0","4096.0","1.0","12.0"
"27.146187743672485","1","0.8699999999999999","8010.73","0.935","0.0"
"27.146187743672485","2","0.8599999999999999","4094.85","0.9533333333333334","0.0"
"27.146187743672485","3","1.0","4096.0","1.0","33.0"
"27.146187743672485","4","1.0","8012.0","0.8575043739915729","114.0"
"27.146187743672485","5","0.87","12286.69","0.9566666666666667","0.0"
"27.146187743672485","6","0.9985141971168131","12275.128511676045","0.9992043945935096","13.0"
"27.146187743672485","7","0.87","12287.11","0.935","0.0"
"27.146187743672485","8","0.8799999999999999","4094.5","0.94","0.0"
"27.146187743672485","9","1.0","8012.0","0.9109382272085763","66.0"
"36.24259628033095","0","1.0","4096.0","1.0","33.0"
"36.24259628033095","1","0.8199999999999998","8010.15","0.94","0.0"
"36.24259628033095","2","0.7699999999999999","4094.0499999999997","0.9425","0.0"
"36.24259628033095","3","1.0","4096.0","1.0","14.0"
"36.24259628033095","4","1.0","8012.0","0.9257605597795163","172.0"
"36.24259628033095","5","0.77","12286.28","0.9425","0.0"
"36.24259628033095","6","0.9984770671765888","12274.806855554985","0.9992043945935096","13.0"
"36.24259628033095","7","0.81","12286.66","0.9366666666666666","0.0"
"36.24259628033095","8","0.8199999999999998","4093.72","0.94","0.0"
"36.24259628033095","9","0.98","8011.16","0.99","0.0"
"45.152596280330904","0","1.0","4096.0","1.0","31.0"
"45.152596280330904","1","0.7799999999999998","8009.759999999999","0.945","0.0"
"45.152596280330904","2","0.7199999999999999","4093.47","0.944","0.0"
"45.152596280330904","3","1.0","4096.0","1.0","15.0"
"45.152596280330904","4","1.0","8012.0","0.9254700572277994","222.0"
"45.152596280330904","5","0.71","12285.53","0.942","0.0"
"45.152596280330904","6","0.998454937188327","12274.615143795138","0.9992043945935096","13.0"
"45.152596280330904","7","0.78","12285.89","0.945","0.0"
"45.152596280330904","8","0.7899999999999998","4092.77","0.9475","0.0"
"45.152596280330904","9","0.89","8010.48","0.945","0.0"
"54.16509628033086","0","1.0","4096.0","1.0","20.0"
"54.16509628033086","1","0.6899999999999998","8009.36","0.938","0.0"
"54.16509628033086","2","0.6399999999999999","4093.1499999999996","0.94","0.0"
"54.16509628033086","3","1.0","4096.0","1.0","15.0"
"54.16509628033086","4","1.0","8012.0","0.9135992937247888","364.0"
"54.16509628033086","5","0.6199999999999999","12284.19","0.9457142857142857","0.0"
"54.16509628033086","6","0.9984383535009809","12274.471479557802","0.9992043945935096","13.0"
"54.16509628033086","7","0.6900000000000001","12285.31","0.938","0.0"
"54.16509628033086","8","0.6899999999999998","4092.52","0.938","0.0"
"54.16509628033086","9","0.78","8009.44","0.945","0.0"
"60.19359628033083","0","1.0","4096.0","1.0","23.0"
"60.19359628033083","1","0.6499999999999998","8008.969999999999","0.9416666666666667","0.0"
"60.19359628033083","2","0.5999999999999999","4092.4799999999996","0.9428571428571428","0.0"
"60.19359628033083","3","1.0","4096.0","0.801232163202057","81.0"
"60.19359628033083","4","1.0","8012.0","0.9007411708360284","419.0"
"60.19359628033083","5","0.5799999999999998","12283.460000000001","0.9475","0.0"
"60.19359628033083","6","0.9984313504530987","12274.410812257942","0.9992043945935096","13.0"
"60.19359628033083","7","0.65","12284.859999999999","0.9416666666666667","0.0"
"60.19359628033083","8","0.6599999999999998","4091.87","0.9433333333333334","0.0"
"60.19359628033083","9","0.78","8009.44","0.9442992744114804","59.0"
"71.19359628033078","0","1.0","4096.0","0.9982428924115098","11.0"
"71.19359628033078","1","0.6499999999999998","8008.969999999999","0.9331671712954127","16.0"
"71.19359628033078","2","0.5699999999999998","4091.7899999999995","0.94625","0.0"
"71.19359628033078","3","1.0","4096.0","1.0","16.0"
"71.19359628033078","4","1.0","8012.0","0.8893810318402776","468.0"
"71.19359628033078","5","0.4899999999999999","12283.17","0.9433333333333334","0.0"
"71.19359628033078","6","0.9719335849252944","12240.067001771065","0.9992043945935096","13.0"
"71.19359628033078","7","0.65","12284.859999999999","0.9416666666666667","0.0"
"71.19359628033078","8","0.6199999999999998","4091.13","0.9457142857142857","0.0"
"71.19359628033078","9","0.78","8009.44","0.9159322571923634","141.0"
"77.12209628033075","0","1.0","4096.0","0.8571582355686236","106.0"
"77.12209628033075","1","0.6099999999999998","8008.5599999999995","0.9365212748834861","16.0"
"77.12209628033075","2","0.46999999999999986","4091.1699999999996","0.9411111111111111","0.0"
"77.12209628033075","3","1.0","4096.0","0.8764189253279122","108.0"
"77.12209628033075","4","1.0","8012.0","0.8893810318402776","468.0"
"77.12209628033075","5","0.40999999999999986","12282.43","0.9410000000000001","0.0"
"77.12209628033075","6","0.18280510893922336","12181.81859886635","0.9976898624791692","52.0"
"77.12209628033075","7","0.61","12283.919999999998","0.9442857142857143","0.0"
"77.12209628033075","8","0.5299999999999998","4090.36","0.94125","0.0"
"77.12209628033075","9","0.76","8008.96","0.9213593652374832","108.0"
"86.11909628033071","0","1.0","4096.0","0.8495944557133468","109.0"
"86.11909628033071","1","0.6099999999999998","8008.5599999999995","0.9003203413580327","68.0"
"86.11909628033071","2","0.46999999999999986","4091.1699999999996","0.9166839675610063","42.0"
"86.11909628033071","3","1.0","4096.0","0.6760821418714573","51.0"
"86.11909628033071","4","1.0","8012.0","0.8750440993703655","538.0"
"86.11909628033071","5","0.40999999999999986","12282.43","0.9237036441144968","44.0"
"86.11909628033071","6","0.9933281706321226","12249.246370938032","0.9976898624791692","38.0"
"86.11909628033071","7","0.58","12283.189999999999","0.9480181980390032","52.0"
"86.11909628033071","8","0.3199999999999998","4088.1500000000005","0.9381818181818182","0.0"
"86.11909628033071","9","0.76","8008.96","0.8866923355267975","57.0"
