"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"0","0","SUCCESS","0","32768","2000.0","0","0.0","1365","0.2620119832070593","17.48425372068434","2","12.199999999999973","17.49263448580969","5.292634485809716"
"1","0","SUCCESS","3","32768","2000.0","0","0.0","1228","0.23613193813505545","13.973251222125178","2","12.199999999999973","17.49263448580969","5.292634485809716"
"2","0","SUCCESS","6","32768","4000.0","0","0.0","588","0.10522211567115661","21.427555039530684","2","12.199999999999973","15.015919551702341","2.8159195517023683"
"3","0","SUCCESS","3","32768","2000.0","0","0.0","1292","0.24718246854684453","18.18824758573826","2","12.199999999999973","17.49263448580969","5.292634485809716"
"4","0","SUCCESS","4","32768","2000.0","0","0.0","976","0.18559777936734784","14.433959279281662","2","12.199999999999973","21.334914080146397","9.134914080146425"
"6","0","SUCCESS","4","32768","2000.0","0","0.0","585","0.10700357062395924","15.16713615512782","2","12.199999999999973","21.994914080146394","9.794914080146421"
"8","0","SUCCESS","3","32768","2000.0","0","0.0","1345","0.25723201964410863","19.547706534622787","2","12.199999999999973","17.49263448580969","5.292634485809716"
"10","0","SUCCESS","6","32768","4000.0","0","0.0","1436","0.27640984510238026","17.220568070750115","2","12.199999999999973","14.905919551702342","2.705919551702369"
"11","0","SUCCESS","3","32768","2000.0","0","0.0","1311","0.25260309953386845","14.419264555668084","2","12.199999999999973","17.49263448580969","5.292634485809716"
"12","0","SUCCESS","0","32768","2000.0","0","0.0","1121","0.21304184304172527","18.38072885857282","2","12.199999999999973","17.602634485809688","5.402634485809715"
"13","0","SUCCESS","0","32768","2000.0","0","0.0","1371","0.26441319629683285","14.81933629222363","2","12.199999999999973","17.49263448580969","5.292634485809716"
"15","0","SUCCESS","6","32768","4000.0","0","0.0","1691","0.3232321921871707","27.707548311990486","2","12.199999999999973","14.905919551702342","2.705919551702369"
"16","0","SUCCESS","9","32768","2000.0","0","0.0","322","0.05463737587041627","14.784523769119224","2","12.199999999999973","22.76491408014639","10.564914080146417"
"17","0","SUCCESS","9","32768","2000.0","0","0.0","514","0.09406716921725713","12.068219821190835","2","12.199999999999973","21.884914080146395","9.684914080146422"
"18","0","SUCCESS","4","32768","2000.0","0","0.0","970","0.18302208918585697","17.76565555705281","2","12.199999999999973","21.334914080146397","9.134914080146425"
"19","0","SUCCESS","4","32768","2000.0","0","0.0","844","0.1583522156946349","16.18349852393342","2","12.199999999999973","21.554914080146396","9.354914080146424"
"21","0","SUCCESS","9","32768","2000.0","0","0.0","578","0.10725228343854157","11.348000821578106","2","12.199999999999973","21.554914080146396","9.354914080146424"
"22","0","SUCCESS","4","32768","2000.0","0","0.0","900","0.17081047071717262","13.246476725351929","2","12.199999999999973","21.444914080146397","9.244914080146424"
"23","0","SUCCESS","9","32768","2000.0","0","0.0","744","0.14027958339062507","11.588831165440855","2","12.199999999999973","21.1149140801464","8.914914080146426"
"24","0","SUCCESS","9","32768","2000.0","0","0.0","313","0.05355061812372158","12.986134156172657","2","12.199999999999973","22.98491408014639","10.784914080146416"
"25","0","SUCCESS","9","32768","2000.0","0","0.0","582","0.10729206389979538","13.145961342819337","2","12.199999999999973","21.664914080146396","9.464914080146423"
"26","0","SUCCESS","4","32768","2000.0","0","0.0","884","0.1683337159396095","11.54958112186247","2","12.199999999999973","21.224914080146398","9.024914080146425"
"27","0","SUCCESS","6","32768","4000.0","0","0.0","1424","0.2710110570665918","24.86179237668788","2","12.199999999999973","14.905919551702342","2.705919551702369"
"28","0","SUCCESS","0","32768","2000.0","0","0.0","1347","0.2581442006756133","18.45426929658029","2","12.199999999999973","17.49263448580969","5.292634485809716"
"30","0","SUCCESS","4","32768","2000.0","0","0.0","759","0.14002118105876185","19.880649980385048","2","19.361380771411266","35.80259628033095","16.441215508919687"
"31","0","SUCCESS","9","32768","2000.0","0","0.0","156","0.021685748822883183","14.03532832921468","2","19.361380771411266","29.97259628033098","10.611215508919713"
"33","0","SUCCESS","0","32768","2000.0","0","0.0","1252","0.23916566442636786","18.2301394304669","2","19.361380771411266","26.01232412407098","6.650943352659713"
"35","0","SUCCESS","9","32768","2000.0","0","0.0","447","0.0806556896959179","12.256823609060191","2","19.361380771411266","28.36981363022495","9.008432858813684"
"36","0","SUCCESS","0","32768","2000.0","0","0.0","368","0.06464002470124156","12.584549486808193","2","19.361380771411266","26.452324124070977","7.0909433526597105"
"37","0","SUCCESS","0","32768","2000.0","0","0.0","1280","0.24408327511132635","20.143219422997305","2","19.361380771411266","26.01232412407098","6.650943352659713"
"39","0","SUCCESS","4","32768","2000.0","0","0.0","608","0.11049837844789062","17.993733508989823","2","19.361380771411266","37.342596280330945","17.98121550891968"
"41","0","SUCCESS","0","32768","2000.0","0","0.0","1179","0.223124237518279","22.086867036863417","2","19.361380771411266","26.12232412407098","6.760943352659712"
"42","0","SUCCESS","4","32768","2000.0","0","0.0","977","0.18389688028804974","19.13929981280987","2","19.361380771411266","34.81259628033096","15.451215508919692"
"43","0","SUCCESS","4","32768","2000.0","0","0.0","870","0.16382156903992204","15.804379468162942","2","19.361380771411266","34.15259628033096","14.791215508919695"
"44","0","SUCCESS","3","32768","2000.0","0","0.0","1146","0.21668141073073885","21.479239681431526","2","19.361380771411266","26.01232412407098","6.650943352659713"
"45","0","SUCCESS","6","32768","4000.0","0","0.0","889","0.16742871918672717","16.295540637735588","2","19.361380771411266","20.7849140801464","1.4235333087351343"
