"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"0","0","SUCCESS","0","32768","2000.0","0","0.0","156","0.04065","0.02069","2","13.199999999999969","15.939999999999994","2.740000000000025"
"1","0","SUCCESS","9","32768","2000.0","0","0.0","156","0.04065","0.02069","2","13.199999999999969","17.919999999999984","4.720000000000015"
"2","0","SUCCESS","3","32768","2000.0","0","0.0","156","0.04065","0.02069","2","13.199999999999969","17.149999999999988","3.950000000000019"
"3","0","SUCCESS","1","32768","1000.0","0","0.0","156","0.04065","0.02069","2","13.199999999999969","18.90999999999998","5.71000000000001"
"6","0","SUCCESS","4","32768","2000.0","0","0.0","66701","0.2505","0.001554","2","13.199999999999969","165.00400000000417","151.8040000000042"
"7","0","SUCCESS","5","32768","1000.0","0","0.0","169","0.2505","0.001554","2","13.199999999999969","13.987999999999968","0.7879999999999985"
"8","0","SUCCESS","6","32768","4000.0","0","0.0","169","0.2505","0.001554","2","13.199999999999969","13.465999999999969","0.266"
"9","0","SUCCESS","7","32768","1000.0","0","0.0","36","0.0625","0.1184","2","13.199999999999969","14.572","1.37200000000003"
"10","0","SUCCESS","0","32768","2000.0","0","0.0","36","0.0625","0.1184","2","13.199999999999969","13.877999999999968","0.677999999999999"
"11","0","SUCCESS","1","32768","1000.0","0","0.0","36","0.0625","0.1184","2","13.199999999999969","14.572","1.37200000000003"
"18","0","SUCCESS","3","32768","2000.0","0","0.0","83","0.0625","0.06213","2","13.199999999999969","15.059999999999999","1.8600000000000296"
"19","0","SUCCESS","0","32768","2000.0","0","0.0","83","0.0625","0.06213","2","13.199999999999969","14.462","1.2620000000000307"
"20","0","SUCCESS","1","32768","1000.0","0","0.0","83","0.0625","0.06213","2","13.199999999999969","15.829999999999995","2.6300000000000257"
"21","0","SUCCESS","7","32768","1000.0","0","0.0","101","0.0625","0.06213","2","13.199999999999969","16.379999999999992","3.180000000000023"
"22","0","SUCCESS","2","32768","1000.0","0","0.0","101","0.0625","0.06213","2","13.199999999999969","18.68999999999998","5.490000000000011"
"23","0","SUCCESS","3","32768","2000.0","0","0.0","101","0.0625","0.06213","2","13.199999999999969","15.389999999999997","2.190000000000028"
"24","0","SUCCESS","9","32768","2000.0","0","0.0","101","0.0625","0.06213","2","13.199999999999969","15.499999999999996","2.3000000000000274"
"25","0","SUCCESS","0","32768","2000.0","0","0.0","184","0.0625","0.06213","2","13.199999999999969","15.389999999999997","2.190000000000028"
"26","0","SUCCESS","1","32768","1000.0","0","0.0","184","0.0625","0.06213","2","13.199999999999969","17.699999999999985","4.500000000000016"
"27","0","SUCCESS","7","32768","1000.0","0","0.0","184","0.0625","0.06213","2","13.199999999999969","17.919999999999984","4.720000000000015"
"28","0","SUCCESS","9","32768","2000.0","0","0.0","190","0.0625","0.06213","2","13.199999999999969","17.149999999999988","3.950000000000019"
"29","0","SUCCESS","2","32768","1000.0","0","0.0","190","0.0625","0.06213","2","13.199999999999969","21.773999999999994","8.574000000000025"
"30","0","SUCCESS","3","32768","2000.0","0","0.0","190","0.0625","0.06213","2","13.199999999999969","16.48999999999999","3.2900000000000222"
"31","0","SUCCESS","0","32768","2000.0","0","0.0","126","0.0625","0.06213","2","25.73749999999997","27.229999999999997","1.4925000000000281"
"32","0","SUCCESS","1","32768","1000.0","0","0.0","126","0.0625","0.06213","2","25.73749999999997","28.925999999999995","3.188500000000026"
"33","0","SUCCESS","5","32768","1000.0","0","0.0","126","0.0625","0.06213","2","25.73749999999997","28.925999999999995","3.188500000000026"
"34","0","SUCCESS","6","32768","4000.0","0","0.0","97","0.0625","0.06213","2","25.73749999999997","26.368","0.6305000000000298"
"35","0","SUCCESS","3","32768","2000.0","0","0.0","97","0.0625","0.06213","2","25.73749999999997","27.009999999999998","1.2725000000000293"
"36","0","SUCCESS","7","32768","1000.0","0","0.0","97","0.0625","0.06213","2","25.73749999999997","28.375999999999998","2.638500000000029"
"37","0","SUCCESS","0","32768","2000.0","0","0.0","97","0.0625","0.06213","2","25.73749999999997","27.009999999999998","1.2725000000000293"
"38","0","SUCCESS","1","32768","1000.0","0","0.0","106","0.0625","0.06213","2","25.73749999999997","28.595999999999997","2.858500000000028"
"39","0","SUCCESS","5","32768","1000.0","0","0.0","106","0.0625","0.06213","2","25.73749999999997","28.595999999999997","2.858500000000028"
"40","0","SUCCESS","6","32768","4000.0","0","0.0","106","0.0625","0.06213","2","25.73749999999997","26.477999999999998","0.7405000000000292"
"41","0","SUCCESS","9","32768","2000.0","0","0.0","106","0.0625","0.06213","2","25.73749999999997","27.119999999999997","1.3825000000000287"
"42","0","SUCCESS","3","32768","2000.0","0","0.0","134","0.0625","0.06213","2","25.73749999999997","27.339999999999996","1.6025000000000276"
"43","0","SUCCESS","7","32768","1000.0","0","0.0","134","0.0625","0.06213","2","25.73749999999997","29.035999999999994","3.2985000000000255"
"44","0","SUCCESS","0","32768","2000.0","0","0.0","116","0.0625","0.06213","2","25.73749999999997","27.119999999999997","1.3825000000000287"
"45","0","SUCCESS","1","32768","1000.0","0","0.0","116","0.0625","0.06213","2","25.73749999999997","28.815999999999995","3.0785000000000267"
"46","0","SUCCESS","5","32768","1000.0","0","0.0","116","0.0625","0.06213","2","25.73749999999997","28.815999999999995","3.0785000000000267"
"47","0","SUCCESS","6","32768","4000.0","0","0.0","116","0.0625","0.06213","2","25.73749999999997","26.477999999999998","0.7405000000000292"
"48","0","SUCCESS","0","32768","2000.0","0","0.0","123","0.0625","0.06213","2","46.550499999999964","49.523999999999994","2.97350000000003"
"49","0","SUCCESS","1","32768","1000.0","0","0.0","123","0.0625","0.06213","2","46.550499999999964","54.35399999999997","7.803500000000007"
"50","0","SUCCESS","5","32768","1000.0","0","0.0","139","0.0625","0.06213","2","46.550499999999964","55.233999999999966","8.683500000000002"
"51","0","SUCCESS","6","32768","4000.0","0","0.0","139","0.0625","0.06213","2","46.550499999999964","48.146","1.5955000000000368"
"52","0","SUCCESS","3","32768","2000.0","0","0.0","90","0.0625","0.06213","2","46.550499999999964","48.974","2.4235000000000326"
"53","0","SUCCESS","7","32768","1000.0","0","0.0","90","0.0625","0.06213","2","46.550499999999964","51.603999999999985","5.053500000000021"
"54","0","SUCCESS","0","32768","2000.0","0","0.0","90","0.0625","0.06213","2","46.550499999999964","48.864","2.313500000000033"
"55","0","SUCCESS","1","32768","1000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","54.24399999999997","7.693500000000007"
"56","0","SUCCESS","5","32768","1000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","54.24399999999997","7.693500000000007"
"57","0","SUCCESS","6","32768","4000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","48.036","1.4855000000000373"
"58","0","SUCCESS","3","32768","2000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","49.63399999999999","3.083500000000029"
"59","0","SUCCESS","7","32768","1000.0","0","0.0","161","0.0625","0.06213","2","46.550499999999964","55.01399999999997","8.463500000000003"
"60","0","SUCCESS","9","32768","2000.0","0","0.0","161","0.0625","0.06213","2","46.550499999999964","50.18399999999999","3.6335000000000264"
"61","0","SUCCESS","5","32768","1000.0","0","0.0","161","0.0625","0.06213","2","46.550499999999964","55.78399999999996","9.2335"
"62","0","SUCCESS","0","32768","2000.0","0","0.0","161","0.0625","0.06213","2","46.550499999999964","49.85399999999999","3.303500000000028"
"63","0","SUCCESS","1","32768","1000.0","0","0.0","126","0.0625","0.06213","2","46.550499999999964","54.46399999999997","7.913500000000006"
"64","0","SUCCESS","6","32768","4000.0","0","0.0","126","0.0625","0.06213","2","46.550499999999964","48.036","1.4855000000000373"
"65","0","SUCCESS","2","32768","1000.0","0","0.0","126","0.0625","0.06213","2","46.550499999999964","59.413999999999945","12.86349999999998"
"66","0","SUCCESS","3","32768","2000.0","0","0.0","126","0.0625","0.06213","2","46.550499999999964","49.74399999999999","3.1935000000000286"
"67","0","SUCCESS","7","32768","1000.0","0","0.0","79","0.0625","0.06213","2","46.550499999999964","50.84399999999999","4.293500000000023"
"68","0","SUCCESS","9","32768","2000.0","0","0.0","79","0.0625","0.06213","2","46.550499999999964","48.644","2.0935000000000343"
"69","0","SUCCESS","0","32768","2000.0","0","0.0","79","0.0625","0.06213","2","46.550499999999964","48.644","2.0935000000000343"
"70","0","SUCCESS","1","32768","1000.0","0","0.0","107","0.0625","0.06213","2","46.550499999999964","53.473999999999975","6.923500000000011"
"71","0","SUCCESS","5","32768","1000.0","0","0.0","107","0.0625","0.06213","2","46.550499999999964","53.473999999999975","6.923500000000011"
"72","0","SUCCESS","6","32768","4000.0","0","0.0","151","0.0625","0.06213","2","46.550499999999964","48.146","1.5955000000000368"
"73","0","SUCCESS","2","32768","1000.0","0","0.0","151","0.0625","0.06213","2","46.550499999999964","60.40399999999994","13.853499999999976"
"74","0","SUCCESS","3","32768","2000.0","0","0.0","151","0.0625","0.06213","2","46.550499999999964","49.96399999999999","3.4135000000000275"
"75","0","SUCCESS","7","32768","1000.0","0","0.0","134","0.0625","0.06213","2","46.550499999999964","54.02399999999997","7.4735000000000085"
"76","0","SUCCESS","9","32768","2000.0","0","0.0","134","0.0625","0.06213","2","46.550499999999964","49.85399999999999","3.303500000000028"
"77","0","SUCCESS","0","32768","2000.0","0","0.0","134","0.0625","0.06213","2","46.550499999999964","49.63399999999999","3.083500000000029"
"78","0","SUCCESS","1","32768","1000.0","0","0.0","72","0.0625","0.06213","2","46.550499999999964","50.51399999999999","3.9635000000000247"
"79","0","SUCCESS","5","32768","1000.0","0","0.0","72","0.0625","0.06213","2","46.550499999999964","50.51399999999999","3.9635000000000247"
"80","0","SUCCESS","6","32768","4000.0","0","0.0","72","0.0625","0.06213","2","46.550499999999964","47.513999999999996","0.9635000000000318"
"81","0","SUCCESS","4","32768","2000.0","0","0.0","130","0.0625","0.06213","2","46.550499999999964","48.146","1.5955000000000368"
"82","0","SUCCESS","8","32768","1000.0","0","0.0","130","0.0625","0.06213","2","46.550499999999964","49.96399999999999","3.4135000000000275"
"83","0","SUCCESS","2","32768","1000.0","0","0.0","130","0.0625","0.06213","2","46.550499999999964","59.63399999999994","13.08349999999998"
"84","0","SUCCESS","3","32768","2000.0","0","0.0","116","0.0625","0.06213","2","46.550499999999964","49.523999999999994","2.97350000000003"
"85","0","SUCCESS","7","32768","1000.0","0","0.0","116","0.0625","0.06213","2","46.550499999999964","53.03399999999998","6.483500000000014"
"86","0","SUCCESS","9","32768","2000.0","0","0.0","116","0.0625","0.06213","2","46.550499999999964","49.523999999999994","2.97350000000003"
"87","0","SUCCESS","0","32768","2000.0","0","0.0","116","0.0625","0.06213","2","46.550499999999964","49.413999999999994","2.8635000000000304"
"88","0","SUCCESS","1","32768","1000.0","0","0.0","135","0.0625","0.06213","2","46.550499999999964","54.79399999999997","8.243500000000004"
"89","0","SUCCESS","5","32768","1000.0","0","0.0","135","0.0625","0.06213","2","46.550499999999964","55.01399999999997","8.463500000000003"
"90","0","SUCCESS","6","32768","4000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","48.036","1.4855000000000373"
"91","0","SUCCESS","4","32768","2000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","48.036","1.4855000000000373"
"92","0","SUCCESS","8","32768","1000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","49.85399999999999","3.303500000000028"
"93","0","SUCCESS","2","32768","1000.0","0","0.0","121","0.0625","0.06213","2","46.550499999999964","59.083999999999946","12.533499999999982"
"94","0","SUCCESS","6","32768","4000.0","0","0.0","79","0.0625","0.06213","2","51.283999999999985","52.81399999999998","1.529999999999994"
"95","0","SUCCESS","6","32768","4000.0","0","0.0","79","0.0625","0.06213","2","51.283999999999985","52.81399999999998","1.529999999999994"
"96","0","SUCCESS","6","32768","4000.0","0","0.0","79","0.0625","0.06213","2","51.283999999999985","52.81399999999998","1.529999999999994"
"97","0","SUCCESS","6","32768","4000.0","0","0.0","77","0.09998","0.02069","2","51.283999999999985","52.26399999999998","0.9799999999999969"
"98","0","SUCCESS","4","32768","2000.0","0","0.0","77","0.02499","0.07959","2","51.283999999999985","59.74399999999994","8.459999999999958"
"99","0","SUCCESS","4","32768","2000.0","0","0.0","77","0.02499","0.07959","2","51.283999999999985","59.74399999999994","8.459999999999958"
"100","0","SUCCESS","6","32768","4000.0","0","0.0","85","0.02499","0.07959","2","51.283999999999985","54.24399999999997","2.9599999999999866"
"101","0","SUCCESS","4","32768","2000.0","0","0.0","85","0.02499","0.07959","2","51.283999999999985","60.18399999999994","8.899999999999956"
"102","0","SUCCESS","6","32768","4000.0","0","0.0","83","0.02499","0.07959","2","51.283999999999985","54.24399999999997","2.9599999999999866"
"103","0","SUCCESS","4","32768","2000.0","0","0.0","83","0.02499","0.07959","2","51.283999999999985","60.07399999999994","8.789999999999957"
"104","0","SUCCESS","6","32768","4000.0","0","0.0","83","0.02499","0.07959","2","51.283999999999985","54.24399999999997","2.9599999999999866"
"105","0","SUCCESS","4","32768","2000.0","0","0.0","54","0.02499","0.07959","2","51.283999999999985","57.213999999999956","5.929999999999971"
"106","0","SUCCESS","6","32768","4000.0","0","0.0","54","0.02499","0.07959","2","51.283999999999985","53.583999999999975","2.29999999999999"
"107","0","SUCCESS","3","32768","2000.0","0","0.0","54","0.02499","0.07959","2","51.283999999999985","53.25399999999998","1.9699999999999918"
"109","0","SUCCESS","9","32768","2000.0","0","0.0","100","0.02499","0.07959","2","51.283999999999985","56.77399999999996","5.489999999999974"
"110","0","SUCCESS","0","32768","2000.0","0","0.0","100","0.02499","0.07959","2","51.283999999999985","53.583999999999975","2.29999999999999"
"111","0","SUCCESS","1","32768","1000.0","0","0.0","100","0.02499","0.07959","2","51.283999999999985","60.07399999999994","8.789999999999957"
"112","0","SUCCESS","5","32768","1000.0","0","0.0","84","0.02499","0.07959","2","51.283999999999985","59.63399999999994","8.349999999999959"
"113","0","SUCCESS","4","32768","2000.0","0","0.0","84","0.02499","0.07959","2","51.283999999999985","60.18399999999994","8.899999999999956"
"114","0","SUCCESS","8","32768","1000.0","0","0.0","84","0.02499","0.07959","2","51.283999999999985","55.89399999999996","4.609999999999978"
"115","0","SUCCESS","6","32768","4000.0","0","0.0","84","0.02499","0.07959","2","51.283999999999985","54.24399999999997","2.9599999999999866"
