"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"0","0","SUCCESS","0","32768","2000.0","0","0.0","1365","0.2620119832070593","17.48425372068434","2","8.199999999999987","13.492634485809685","5.292634485809698"
"1","0","SUCCESS","3","32768","2000.0","0","0.0","1228","0.23613193813505545","13.973251222125178","2","8.199999999999987","13.492634485809685","5.292634485809698"
"2","0","SUCCESS","6","32768","4000.0","0","0.0","588","0.10522211567115661","21.427555039530684","2","8.199999999999987","11.015919551702341","2.815919551702354"
"3","0","SUCCESS","3","32768","2000.0","0","0.0","1292","0.24718246854684453","18.18824758573826","2","8.199999999999987","13.492634485809685","5.292634485809698"
"4","0","SUCCESS","4","32768","2000.0","0","0.0","976","0.18559777936734784","14.433959279281662","2","8.199999999999987","16.381380771411266","8.181380771411279"
"6","0","SUCCESS","4","32768","2000.0","0","0.0","585","0.10700357062395924","15.16713615512782","2","8.199999999999987","16.601380771411264","8.401380771411278"
"8","0","SUCCESS","3","32768","2000.0","0","0.0","1345","0.25723201964410863","19.547706534622787","2","8.199999999999987","13.492634485809685","5.292634485809698"
"10","0","SUCCESS","6","32768","4000.0","0","0.0","1436","0.27640984510238026","17.220568070750115","2","8.199999999999987","10.905919551702342","2.7059195517023547"
"11","0","SUCCESS","3","32768","2000.0","0","0.0","1311","0.25260309953386845","14.419264555668084","2","8.199999999999987","13.492634485809685","5.292634485809698"
"12","0","SUCCESS","0","32768","2000.0","0","0.0","1121","0.21304184304172527","18.38072885857282","2","8.199999999999987","13.602634485809684","5.402634485809697"
"13","0","SUCCESS","0","32768","2000.0","0","0.0","1371","0.26441319629683285","14.81933629222363","2","8.199999999999987","13.492634485809685","5.292634485809698"
"15","0","SUCCESS","6","32768","4000.0","0","0.0","1691","0.3232321921871707","27.707548311990486","2","8.199999999999987","10.905919551702342","2.7059195517023547"
"16","0","SUCCESS","9","32768","2000.0","0","0.0","322","0.05463737587041627","14.784523769119224","2","8.199999999999987","17.59138077141126","9.391380771411272"
"17","0","SUCCESS","9","32768","2000.0","0","0.0","514","0.09406716921725713","12.068219821190835","2","8.199999999999987","17.15138077141126","8.951380771411275"
"18","0","SUCCESS","4","32768","2000.0","0","0.0","970","0.18302208918585697","17.76565555705281","2","8.199999999999987","16.491380771411265","8.291380771411278"
"19","0","SUCCESS","4","32768","2000.0","0","0.0","844","0.1583522156946349","16.18349852393342","2","8.199999999999987","16.491380771411265","8.291380771411278"
"21","0","SUCCESS","9","32768","2000.0","0","0.0","578","0.10725228343854157","11.348000821578106","2","8.199999999999987","17.041380771411262","8.841380771411275"
"22","0","SUCCESS","4","32768","2000.0","0","0.0","900","0.17081047071717262","13.246476725351929","2","8.199999999999987","16.491380771411265","8.291380771411278"
"23","0","SUCCESS","9","32768","2000.0","0","0.0","744","0.14027958339062507","11.588831165440855","2","8.199999999999987","16.711380771411264","8.511380771411277"
"24","0","SUCCESS","9","32768","2000.0","0","0.0","313","0.05355061812372158","12.986134156172657","2","8.199999999999987","17.811380771411258","9.611380771411271"
"25","0","SUCCESS","9","32768","2000.0","0","0.0","582","0.10729206389979538","13.145961342819337","2","8.199999999999987","17.041380771411262","8.841380771411275"
"26","0","SUCCESS","4","32768","2000.0","0","0.0","884","0.1683337159396095","11.54958112186247","2","8.199999999999987","16.381380771411266","8.181380771411279"
"27","0","SUCCESS","6","32768","4000.0","0","0.0","1424","0.2710110570665918","24.86179237668788","2","8.199999999999987","10.905919551702342","2.7059195517023547"
"28","0","SUCCESS","0","32768","2000.0","0","0.0","1347","0.2581442006756133","18.45426929658029","2","8.199999999999987","13.492634485809685","5.292634485809698"
"30","0","SUCCESS","2","32768","1000.0","0","0.0","759","0.14002118105876185","19.880649980385048","2","15.361380771411266","40.23621937618154","24.87483860477027"
"31","0","SUCCESS","3","32768","2000.0","0","0.0","156","0.021685748822883183","14.03532832921468","2","15.361380771411266","19.642994393608177","4.281613622196911"
"32","0","SUCCESS","0","32768","2000.0","0","0.0","81","0.008016450941463471","10.802370178784102","2","15.361380771411266","23.130832629983427","7.769451858572161"
"33","0","SUCCESS","6","32768","4000.0","0","0.0","1252","0.23916566442636786","18.2301394304669","2","15.361380771411266","18.652994393608182","3.291613622196916"
"35","0","SUCCESS","0","32768","2000.0","0","0.0","447","0.0806556896959179","12.256823609060191","2","15.361380771411266","19.862994393608176","4.50161362219691"
"36","0","SUCCESS","6","32768","4000.0","0","0.0","368","0.06464002470124156","12.584549486808193","2","15.361380771411266","18.87299439360818","3.511613622196915"
"37","0","SUCCESS","6","32768","4000.0","0","0.0","1280","0.24408327511132635","20.143219422997305","2","15.361380771411266","18.76299439360818","3.4016136221969155"
"39","0","SUCCESS","4","32768","2000.0","0","0.0","608","0.11049837844789062","17.993733508989823","2","15.361380771411266","18.98299439360818","3.6216136221969144"
"41","0","SUCCESS","6","32768","4000.0","0","0.0","1179","0.223124237518279","22.086867036863417","2","15.361380771411266","18.76299439360818","3.4016136221969155"
"42","0","SUCCESS","2","32768","1000.0","0","0.0","977","0.18389688028804974","19.13929981280987","2","15.361380771411266","37.59621937618155","22.234838604770285"
"43","0","SUCCESS","2","32768","1000.0","0","0.0","870","0.16382156903992204","15.804379468162942","2","15.361380771411266","38.47621937618155","23.11483860477028"
"44","0","SUCCESS","9","32768","2000.0","0","0.0","1146","0.21668141073073885","21.479239681431526","2","15.361380771411266","19.752994393608176","4.39161362219691"
"45","0","SUCCESS","2","32768","1000.0","0","0.0","889","0.16742871918672717","16.295540637735588","2","15.361380771411266","38.696219376181546","23.33483860477028"
"46","0","SUCCESS","1","32768","1000.0","0","0.0","1136","0.2163209578778555","17.41037006338529","2","15.361380771411266","31.915382215936944","16.554001444525678"
"47","0","SUCCESS","3","32768","2000.0","0","0.0","386","0.07117473974123878","5.548723627370551","2","15.361380771411266","18.251380771411256","2.88999999999999"
"48","0","SUCCESS","2","32768","1000.0","0","0.0","733","0.13547121405111473","18.11575702409206","2","15.361380771411266","40.12621937618154","24.764838604770272"
"49","0","SUCCESS","2","32768","1000.0","0","0.0","737","0.13632147164596384","17.714208633989085","2","15.361380771411266","40.12621937618154","24.764838604770272"
"50","0","SUCCESS","1","32768","1000.0","0","0.0","980","0.1837588542820574","20.81949837315205","2","15.361380771411266","32.02538221593694","16.664001444525677"
"52","0","SUCCESS","9","32768","2000.0","0","0.0","1160","0.22203726088076442","15.168390282979876","2","15.361380771411266","19.642994393608177","4.281613622196911"
"55","0","SUCCESS","6","32768","4000.0","0","0.0","1192","0.22799853510687834","16.138715516816436","2","15.361380771411266","18.652994393608182","3.291613622196916"
"56","0","SUCCESS","1","32768","1000.0","0","0.0","690","0.12745034133486718","16.47046600857701","2","15.361380771411266","32.24538221593694","16.884001444525676"
"57","0","SUCCESS","1","32768","1000.0","0","0.0","1085","0.2074560680008444","14.013825767104148","2","15.361380771411266","31.585382215936946","16.22400144452568"
"59","0","SUCCESS","1","32768","1000.0","0","0.0","1108","0.21045190744787762","17.93363897120087","2","15.361380771411266","31.805382215936945","16.44400144452568"
"60","0","SUCCESS","4","32768","2000.0","0","0.0","658","0.11996776344446677","19.490000936083305","2","30.808882215936947","47.091894141955535","16.283011926018588"
"62","0","SUCCESS","6","32768","4000.0","0","0.0","1806","0.34762174996900497","24.0974762453305","2","30.808882215936947","33.465271210765756","2.6563889948288093"
"63","0","SUCCESS","0","32768","2000.0","0","0.0","1063","0.2023386334650177","16.09675424361679","2","30.808882215936947","41.7409419017859","10.932059685848955"
"64","0","SUCCESS","3","32768","2000.0","0","0.0","984","0.18732881757234404","14.00363949924454","2","30.808882215936947","39.57621937618154","8.767337160244594"
"65","0","SUCCESS","3","32768","2000.0","0","0.0","1030","0.19397938559341255","20.447359134774498","2","30.808882215936947","39.46621937618154","8.657337160244595"
"66","0","SUCCESS","4","32768","2000.0","0","0.0","305","0.05352703196851458","8.892938199106176","2","30.808882215936947","47.86189414195553","17.053011926018584"
"67","0","SUCCESS","0","32768","2000.0","0","0.0","1086","0.20687427626313715","16.045357576171224","2","30.808882215936947","41.300941901785905","10.492059685848957"
"69","0","SUCCESS","4","32768","2000.0","0","0.0","201","0.029786295678064054","16.361743249137618","2","30.808882215936947","49.40189414195552","18.593011926018576"
"70","0","SUCCESS","4","32768","2000.0","0","0.0","556","0.10262669129298953","11.458972929832754","2","30.808882215936947","46.10189414195554","15.293011926018593"
"71","0","SUCCESS","4","32768","2000.0","0","0.0","678","0.12694214764967368","11.859433144046793","2","30.808882215936947","45.66189414195554","14.853011926018596"
"72","0","SUCCESS","3","32768","2000.0","0","0.0","384","0.06627788192081228","16.59573068443101","2","30.808882215936947","39.90621937618154","9.097337160244592"
"73","0","SUCCESS","4","32768","2000.0","0","0.0","326","0.054962886587538104","15.797279758174534","2","30.808882215936947","48.19189414195553","17.383011926018582"
"74","0","SUCCESS","0","32768","2000.0","0","0.0","118","0.015871396852482095","9.64255905371801","2","30.808882215936947","50.39189414195552","19.58301192601857"
"76","0","SUCCESS","6","32768","4000.0","0","0.0","249","0.04294157678776314","7.406082208778805","2","30.808882215936947","33.685271210765755","2.876388994828808"
"77","0","SUCCESS","4","32768","2000.0","0","0.0","577","0.10585065491671412","14.159713820309427","2","30.808882215936947","46.54189414195554","15.733011926018591"
"79","0","SUCCESS","4","32768","2000.0","0","0.0","533","0.09710415847863618","13.983107410637816","2","30.808882215936947","47.53189414195553","16.723011926018586"
"80","0","SUCCESS","6","32768","4000.0","0","0.0","1730","0.3327779250563764","23.433261383004982","2","30.808882215936947","33.465271210765756","2.6563889948288093"
"82","0","SUCCESS","3","32768","2000.0","0","0.0","1039","0.19770801626467477","15.574118609648064","2","30.808882215936947","39.46621937618154","8.657337160244595"
"83","0","SUCCESS","3","32768","2000.0","0","0.0","805","0.1500266104326627","17.682218294532166","2","30.808882215936947","39.57621937618154","8.767337160244594"
"84","0","SUCCESS","3","32768","2000.0","0","0.0","941","0.17726651666066193","17.50134363141626","2","30.808882215936947","39.57621937618154","8.767337160244594"
"86","0","SUCCESS","0","32768","2000.0","0","0.0","1042","0.198229458355631","15.675308268310717","2","30.808882215936947","41.6309419017859","10.822059685848956"
"87","0","SUCCESS","6","32768","4000.0","0","0.0","1397","0.26760545635488536","19.81086428871876","2","30.808882215936947","33.465271210765756","2.6563889948288093"
"88","0","SUCCESS","4","32768","2000.0","0","0.0","673","0.12373366283331577","17.359923754089017","2","30.808882215936947","47.201894141955535","16.393011926018588"
"89","0","SUCCESS","0","32768","2000.0","0","0.0","834","0.15837914201086115","11.109006620644527","2","30.808882215936947","41.8509419017859","11.042059685848955"
"90","0","SUCCESS","4","32768","2000.0","0","0.0","319","0.05579797677044075","10.085981769626537","2","30.808882215936947","47.86189414195553","17.053011926018584"
"91","0","SUCCESS","0","32768","2000.0","0","0.0","1113","0.20914632328450997","24.126850599825076","2","30.808882215936947","41.5209419017859","10.712059685848956"
"92","0","SUCCESS","5","32768","1000.0","0","0.0","939","0.17667535683110672","17.863562070775462","2","35.79521937618156","69.18039414195543","33.385174765773876"
"94","0","SUCCESS","9","32768","2000.0","0","0.0","1679","0.3200532042287972","29.737022792252795","2","35.79521937618156","43.79939414195555","8.004174765773996"
"95","0","SUCCESS","5","32768","1000.0","0","0.0","1031","0.1960283079848904","15.521921981292556","2","35.79521937618156","67.53039414195544","31.735174765773884"
"96","0","SUCCESS","4","32768","2000.0","0","0.0","1068","0.20221313388801043","18.4784267286157","2","35.79521937618156","48.961894141955526","13.16667476577397"
"98","0","SUCCESS","1","32768","1000.0","0","0.0","1435","0.2745660961331212","21.253278591905087","2","35.79521937618156","49.84189414195552","14.046674765773965"
"100","0","SUCCESS","5","32768","1000.0","0","0.0","931","0.17670908698789936","13.915784626821587","2","35.79521937618156","68.85039414195543","33.05517476577388"
"101","0","SUCCESS","1","32768","1000.0","0","0.0","1389","0.2685019169376718","13.475207647665435","2","35.79521937618156","50.50189414195552","14.706674765773961"
"103","0","SUCCESS","1","32768","1000.0","0","0.0","780","0.145738515900758","15.857481224169902","2","35.79521937618156","50.831894141955516","15.03667476577396"
"104","0","SUCCESS","7","32768","1000.0","0","0.0","447","0.08023973668395253","13.156866799040724","2","35.79521937618156","62.14039414195546","26.345174765773905"
"106","0","SUCCESS","9","32768","2000.0","0","0.0","228","0.03641761970118566","13.166175820016766","2","35.79521937618156","45.66189414195554","9.866674765773986"
